,Unnamed: 0,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
5340,12974,25-02800,52,2,6,0,1,0,N,1,2,3683.9,N,N,9,6300.0,1,47,N,1,2,2,2,95,95
5341,12975,25-01300,23,1,6,0,1,0,2,1,1,1457.2,6570,8,7,40000.0,5,501,N,2,2,2,2,119,103
5342,12976,25-00703,23,2,6,0,1,1,5,1,1,2195.3,7770,10,7,7000.0,2,501,N,2,2,2,2,85,66
5343,12977,25-02800,19,2,6,0,1,0,3,1,1,3683.9,4972,6,7,3500.0,1,501,N,2,2,2,2,100,63
5344,12978,25-00503,26,1,6,0,1,0,N,1,2,2872.7,8590,14,7,19000.0,3,145,N,2,2,2,2,161,166
5345,12979,25-00703,21,2,6,0,1,0,N,1,2,2195.3,8680,14,7,32000.0,4,241,N,2,2,2,2,581,518
5346,12980,25-02800,63,1,6,0,1,0,N,1,1,3683.9,770,3,7,80000.0,7,501,N,2,2,2,2,162,162
5347,12981,25-00503,19,2,6,0,1,N,N,2,0,2872.7,7380,10,7,1000.0,1,N,N,1,2,2,1,17,0
5348,12982,25-00503,30,1,6,0,1,0,N,1,2,2872.7,770,3,9,60000.0,6,454,N,2,2,2,2,97,97
5349,12983,25-00503,21,2,6,0,1,N,N,3,0,2872.7,6991,9,5,8000.0,2,N,N,2,2,2,2,53,0
5350,12984,25-02800,27,1,6,0,1,0,N,1,2,3683.9,7870,11,10,70000.0,7,501,N,2,2,2,2,58,58
5351,12985,25-01300,22,1,6,0,1,0,2,1,2,1457.2,N,N,9,0.0,0,0,N,2,2,2,2,159,112
5352,12986,25-02800,52,2,6,0,1,0,N,1,1,3683.9,6690,8,7,81280.0,7,501,N,2,2,2,2,86,86
5353,12987,25-00503,19,2,6,0,1,N,N,3,0,2872.7,8590,14,7,600.0,1,N,N,2,2,2,2,106,0
5354,12988,25-01000,17,2,6,0,1,0,6,1,1,2447.1,N,N,5,0.0,0,311,N,2,2,2,2,50,52
5355,12989,25-00503,47,2,6,0,1,0,2,1,2,2872.7,8680,14,9,20000.0,3,129,N,2,2,2,2,69,54
5356,12990,25-00703,18,1,6,0,2,2,7,1,1,2195.3,770,3,5,25000.0,4,501,N,2,2,2,2,127,161
5357,12991,25-00703,25,2,6,0,1,0,N,1,2,2195.3,7470,10,9,120000.0,8,501,N,2,2,2,2,52,52
5358,12992,25-02800,61,1,6,0,1,0,N,1,1,3683.9,N,N,7,0.0,0,0,N,1,2,1,2,98,89
5359,12993,25-01000,16,2,6,0,1,3,5,1,1,2447.1,N,N,4,0.0,0,481,N,2,2,2,2,104,109
5360,12994,25-00703,68,2,6,0,1,0,N,1,2,2195.3,N,N,7,54600.0,6,448,N,2,2,1,2,48,49
5361,12995,25-01300,16,2,6,0,1,0,3,1,1,1457.2,N,N,5,1200.0,1,501,N,2,2,2,2,52,60
5362,12996,25-00503,19,2,6,3,2,N,N,3,0,2872.7,7870,11,7,6500.0,1,N,N,2,2,2,2,48,0
5363,12997,25-00503,16,2,6,0,6,2,4,1,1,2872.7,7890,11,4,1000.0,1,501,N,2,2,2,2,58,50
5365,12999,25-00503,22,1,6,0,1,0,4,1,1,2872.7,5070,6,9,6500.0,1,501,N,2,2,2,2,60,60
5366,13000,25-00703,18,2,6,0,1,1,4,1,1,2195.3,6670,8,7,1000.0,1,452,N,2,2,2,2,213,164
5367,13001,25-02800,29,1,6,0,1,0,2,1,2,3683.9,9570,16,8,48000.0,6,501,N,2,2,2,2,135,102
5368,13002,25-00503,21,2,6,0,1,N,N,3,0,2872.7,7380,10,7,1000.0,1,N,N,1,2,2,2,18,0
5369,13003,25-02800,23,2,6,0,1,0,N,1,2,3683.9,570,2,9,70000.0,7,501,N,2,2,2,2,137,113
5370,13004,25-01000,28,1,6,0,1,0,N,1,1,2447.1,9180,15,5,150000.0,9,501,N,2,2,2,2,127,132
5371,13005,25-00703,28,1,6,0,1,0,N,1,2,2195.3,7860,11,10,25000.0,4,191,N,2,2,2,2,71,71
5372,13006,25-00703,42,2,6,0,1,1,2,1,2,2195.3,8090,12,10,4400.0,1,33,N,2,2,2,2,98,100
5373,13007,25-02800,59,2,6,0,1,0,N,1,1,3683.9,8090,12,9,125000.0,9,501,N,2,2,2,2,101,101
5374,13008,25-00503,26,1,6,0,1,1,4,1,1,2872.7,8680,14,9,4200.0,1,501,N,1,2,2,2,170,124
5375,13009,25-01000,25,1,6,0,1,0,3,1,1,2447.1,9470,16,5,40000.0,5,501,N,2,2,2,2,132,127
5376,13010,25-00503,56,1,6,0,1,0,N,1,2,2872.7,4990,6,5,38000.0,5,286,N,2,2,2,2,131,132
5377,13011,25-00703,89,2,6,0,1,N,N,2,0,2195.3,N,N,7,2200.0,1,18,N,1,2,2,2,20,0
5378,13012,25-01000,67,1,6,0,1,0,N,1,2,2447.1,N,N,9,79000.0,7,501,N,2,2,2,2,43,39
5379,13013,25-02800,27,1,6,0,1,0,2,1,1,3683.9,3960,4,10,65000.0,7,475,N,2,2,2,2,115,98
5380,13014,25-00503,16,1,6,1,1,3,5,1,2,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,70,76
5381,13015,25-00503,55,2,6,0,1,0,N,1,2,2872.7,7460,10,12,161200.0,9,501,N,2,2,2,2,61,61
5382,13016,25-01300,33,1,6,0,1,0,2,1,2,1457.2,6880,9,5,26000.0,4,349,N,2,2,2,2,84,65
5383,13017,25-02800,51,1,6,0,1,0,N,1,2,3683.9,7280,10,7,18000.0,3,136,N,1,2,2,2,102,103
5384,13018,25-00503,20,2,6,0,1,N,N,3,0,2872.7,7870,11,7,7000.0,2,N,N,2,2,2,2,13,0
5385,13019,25-02800,50,2,6,0,1,0,N,1,2,3683.9,7380,10,9,101000.0,8,501,N,2,2,2,2,119,119
5386,13020,25-00503,16,2,6,0,1,2,5,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,57,58
5387,13021,25-00503,31,1,6,0,1,0,N,1,2,2872.7,N,N,5,10000.0,2,76,N,1,2,2,2,108,108
5388,13022,25-00703,38,2,6,0,6,0,N,1,2,2195.3,8170,12,9,26100.0,4,197,N,2,2,2,2,90,90
5389,13023,25-00703,33,2,6,0,1,0,N,1,1,2195.3,1190,4,7,30000.0,4,229,N,2,2,2,2,51,40
5390,13024,25-01300,23,1,6,0,1,0,N,1,2,1457.2,7970,12,7,14500.0,3,110,N,2,2,2,2,75,62
5391,13025,25-01000,16,1,6,0,1,2,4,1,1,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,75,94
5392,13026,25-00703,52,1,6,0,1,1,3,1,2,2195.3,9290,15,5,58000.0,6,438,N,2,2,2,2,96,99
5393,13027,25-00503,28,2,6,0,1,0,N,1,2,2872.7,5090,6,9,105000.0,8,501,N,2,2,2,2,82,85
5394,13028,25-02800,16,2,6,0,1,0,4,1,1,3683.9,5070,6,7,2000.0,1,427,N,2,2,2,2,89,87
5395,13029,25-01000,29,1,6,0,1,0,N,1,1,2447.1,9180,15,5,150000.0,9,501,N,2,2,2,2,129,129
5396,13030,25-01000,24,2,6,0,1,0,4,1,1,2447.1,5070,6,5,2000.0,1,421,N,2,2,2,2,148,122
5397,13031,25-02800,29,1,6,0,1,0,2,1,2,3683.9,9570,16,8,48000.0,6,501,N,2,2,2,2,135,102
5398,13032,25-00503,24,2,6,0,1,0,N,1,2,2872.7,7480,10,5,0.0,0,0,N,2,2,2,2,124,100
5399,13033,25-00703,52,2,6,0,1,0,N,1,1,2195.3,7860,11,9,40000.0,5,305,N,2,2,2,2,52,50
5400,13034,25-01000,20,2,6,0,1,1,4,1,2,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,143,145
5401,13035,25-02800,31,1,6,0,1,0,N,1,2,3683.9,7860,11,10,72000.0,7,501,N,2,2,2,2,119,120
5402,13036,25-02800,23,2,6,0,1,0,4,1,1,3683.9,7280,10,9,60000.0,6,501,N,2,2,2,2,111,94
5403,13037,25-00503,43,2,6,0,1,0,N,1,2,2872.7,4070,5,9,24000.0,4,181,N,2,2,2,2,111,111
5404,13038,25-00503,25,1,6,0,2,2,3,1,2,2872.7,8680,14,4,5800.0,1,28,N,2,2,2,2,421,421
5405,13039,25-00703,29,2,6,0,1,0,N,1,2,2195.3,4770,6,9,20000.0,3,152,N,2,2,2,2,81,88
5406,13040,25-00703,44,1,6,0,1,0,N,1,2,2195.3,7290,10,9,95000.0,8,501,N,2,2,2,2,75,75
5407,13041,25-01300,25,1,6,0,1,0,3,1,1,1457.2,770,3,5,40000.0,5,501,N,2,2,2,2,72,57
5408,13042,25-01300,53,1,6,0,1,0,N,1,1,1457.2,7860,11,5,50000.0,6,379,N,2,2,2,2,73,73
5409,13043,25-01000,16,1,6,0,1,3,5,1,1,2447.1,N,N,4,0.0,0,394,N,2,2,2,2,61,68
5410,13044,25-00503,40,2,6,0,1,0,2,1,2,2872.7,6870,9,7,80000.0,7,471,N,2,2,2,2,113,76
5411,13045,25-01300,17,2,6,0,1,2,3,1,1,1457.2,8680,14,4,7000.0,2,501,N,2,2,2,2,44,42
5412,13046,25-00703,69,2,6,0,1,0,2,1,1,2195.3,770,3,9,83200.0,7,501,N,2,2,2,2,59,53
5413,13047,25-01000,42,2,6,0,6,1,2,1,2,2447.1,8191,12,9,54400.0,6,344,N,2,2,2,2,66,67
5414,13048,25-01300,24,2,6,0,1,0,2,1,1,1457.2,7460,10,9,45000.0,5,500,N,2,2,2,2,89,67
5416,13050,25-01000,35,1,6,0,1,0,N,1,2,2447.1,7770,10,7,30000.0,4,226,N,2,2,2,2,358,369
5417,13051,25-01300,16,1,6,0,1,2,3,1,1,1457.2,8680,14,4,2500.0,1,18,N,2,2,2,2,45,41
5418,13052,25-01300,15,2,6,0,1,2,3,1,1,1457.2,N,N,4,2000.0,1,357,N,2,2,2,2,64,57
5419,13053,25-01300,15,2,6,0,1,3,5,1,1,1457.2,N,N,3,0.0,0,501,N,2,2,2,2,79,73
5420,13054,25-00503,21,2,6,0,1,0,6,1,1,2872.7,6880,9,7,12100.0,2,501,N,2,2,2,2,120,103
5421,13055,25-00503,22,2,6,1,1,0,N,1,2,2872.7,8590,14,7,19000.0,3,145,N,2,2,2,2,160,171
5422,13056,25-02800,21,1,6,0,1,0,N,1,2,3683.9,7460,10,9,120000.0,8,501,N,2,2,2,2,330,327
5423,13057,25-00703,21,1,6,0,1,N,N,3,0,2195.3,7380,10,7,13000.0,2,N,N,2,2,2,2,14,0
5424,13058,25-00503,17,1,6,1,7,1,3,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,58,78
5425,13059,25-01000,15,2,6,0,1,3,5,1,1,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,95,99
5426,13060,25-00703,24,1,6,0,1,0,4,1,1,2195.3,280,0,5,45000.0,5,501,N,2,2,2,2,83,64
5427,13061,25-02800,23,1,6,0,1,0,3,1,1,3683.9,8780,15,6,0.0,0,137,N,2,2,2,2,90,98
5428,13062,25-01000,28,2,6,0,3,0,N,1,1,2447.1,7860,11,10,45000.0,5,339,N,2,2,2,2,82,78
5429,13063,25-00503,19,1,6,0,1,N,N,3,0,2872.7,7870,11,5,2500.0,1,N,N,1,2,2,2,10,0
5430,13064,25-00703,26,2,6,0,1,1,2,1,2,2195.3,8660,14,8,24000.0,4,138,N,2,2,2,2,47,47
5431,13065,25-02800,31,1,6,1,1,0,5,1,1,3683.9,2980,4,7,37000.0,5,501,N,2,2,2,2,117,68
5432,13066,25-00503,20,1,6,0,1,N,N,3,0,2872.7,7870,11,5,400.0,1,N,N,2,2,2,2,15,0
5433,13067,25-00703,21,2,6,0,1,0,N,1,2,2195.3,8680,14,7,32000.0,4,241,N,2,2,2,2,581,518
5434,13068,25-00703,36,1,6,0,1,0,N,1,2,2195.3,8990,15,9,41600.0,5,316,N,2,2,2,2,76,78
5435,13069,25-01000,65,2,6,0,1,N,N,2,0,2447.1,N,N,4,11120.0,2,N,N,2,1,2,2,66,0
5436,13070,25-02800,54,2,6,0,1,N,N,3,0,3683.9,N,N,1,4000.0,1,30,N,1,2,2,2,12,0
5437,13071,25-01300,25,2,6,0,1,0,4,1,1,1457.2,7890,11,9,20000.0,3,501,N,2,2,2,2,79,54
5438,13072,25-01300,28,2,6,0,1,0,4,1,1,1457.2,8080,12,10,40000.0,5,501,N,2,2,2,2,101,67
5439,13073,25-01000,47,2,6,0,5,1,5,1,1,2447.1,8980,15,9,19300.0,3,223,N,2,2,2,2,99,70
5440,13074,25-00503,23,1,6,0,1,0,N,1,2,2872.7,3580,4,7,34000.0,4,257,N,2,2,2,2,323,241
5441,13075,25-01300,55,2,6,0,1,N,N,3,0,1457.2,N,N,5,23000.0,3,175,N,1,2,2,2,8,0
5442,13076,25-02800,27,1,6,0,1,0,N,1,2,3683.9,7870,11,10,70000.0,7,501,N,2,2,2,2,58,58
5443,13077,25-00703,19,1,6,1,1,N,N,3,0,2195.3,8680,14,7,1380.0,1,N,N,2,2,2,2,113,0
5444,13078,25-01000,16,1,6,0,1,2,4,1,1,2447.1,8570,14,4,1100.0,1,501,N,2,2,2,2,56,63
5445,13079,25-00703,19,1,6,0,1,N,N,3,0,2195.3,8680,14,7,2300.0,1,N,N,2,2,2,2,30,0
5446,13080,25-02800,30,1,6,0,2,0,4,1,1,3683.9,6570,8,8,2000.0,1,501,N,2,2,2,2,250,145
5447,13081,25-02800,34,1,6,0,1,0,N,1,2,3683.9,6290,7,7,70000.0,7,501,N,2,2,2,2,210,210
5448,13082,25-00503,18,1,6,0,1,N,N,3,0,2872.7,8680,14,7,11900.0,2,N,N,2,2,2,2,83,0
5449,13083,25-00703,25,1,6,0,1,0,4,1,1,2195.3,7970,12,9,60000.0,6,501,N,2,2,2,2,177,138
5450,13084,25-02800,24,1,6,0,1,0,6,1,1,3683.9,770,3,5,53000.0,6,501,N,2,2,2,2,114,114
5451,13085,25-00503,18,1,6,0,1,N,N,3,0,2872.7,4990,6,7,8200.0,2,N,N,2,2,2,2,84,0
5452,13086,25-01300,16,1,6,0,1,0,7,1,1,1457.2,N,N,4,0.0,0,427,N,2,2,2,2,170,146
5453,13087,25-00703,17,1,6,0,1,2,3,1,1,2195.3,N,N,4,0.0,0,379,N,2,2,2,2,94,121
5454,13088,25-00503,21,2,6,0,1,N,N,3,0,2872.7,7380,10,7,14800.0,3,N,N,2,2,2,2,52,0
5455,13089,25-00503,72,2,6,0,1,0,N,1,2,2872.7,N,N,9,80700.0,7,501,N,2,2,2,2,85,85
5456,13090,25-00703,74,1,6,0,1,0,N,1,1,2195.3,N,N,10,86800.0,8,501,N,2,2,2,2,45,44
5457,13091,25-01000,16,2,6,0,1,3,4,1,1,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,96,86
5458,13092,25-02800,54,2,6,0,1,0,3,1,1,3683.9,8191,12,7,36800.0,5,501,N,2,2,1,2,201,181
5459,13093,25-01000,16,1,6,1,1,1,3,1,1,2447.1,8590,14,5,0.0,0,294,N,2,2,2,2,100,129
5460,13094,25-01300,23,2,6,0,2,N,N,3,0,1457.2,8670,14,7,8000.0,2,N,N,1,2,2,1,42,0
5461,13095,25-00503,17,2,6,0,6,2,4,1,1,2872.7,7890,11,4,1000.0,1,501,N,2,2,2,2,63,55
5462,13096,25-01300,22,1,6,0,1,0,4,1,1,1457.2,770,3,5,25000.0,4,356,N,2,2,2,2,76,63
5463,13097,25-01300,16,1,6,0,1,0,7,1,1,1457.2,N,N,4,0.0,0,427,N,2,2,2,2,171,146
5464,13098,25-01000,35,2,6,0,5,0,N,1,2,2447.1,8191,12,8,64000.0,7,490,N,2,2,2,2,138,138
5465,13099,25-00703,18,2,6,0,1,1,4,1,1,2195.3,7980,12,7,4000.0,1,427,N,2,2,2,2,147,94
5466,13100,25-00703,19,2,6,0,1,N,N,3,0,2195.3,8590,14,7,5520.0,1,N,N,2,2,2,2,90,0
5467,13101,25-01000,26,2,6,0,1,0,4,1,1,2447.1,5580,6,1,20000.0,3,501,N,1,2,2,2,145,89
5468,13102,25-02800,31,1,6,1,1,0,5,1,1,3683.9,2980,4,7,37000.0,5,501,N,2,2,2,2,117,68
5469,13103,25-00703,29,2,6,0,1,0,N,1,2,2195.3,8660,14,9,88000.0,8,501,N,2,2,2,2,91,92
5470,13104,25-02800,44,2,6,0,1,0,N,1,1,3683.9,6992,9,9,44000.0,5,335,N,2,2,2,2,62,62
5472,13106,25-00503,17,1,6,0,3,0,N,1,1,2872.7,N,N,5,0.0,0,0,N,2,2,2,2,91,74
5473,13107,25-00503,26,2,6,0,6,N,N,3,0,2872.7,7870,11,10,40000.0,5,N,N,2,2,2,2,66,0
5474,13108,25-02800,27,2,6,0,1,0,N,1,1,3683.9,7270,10,10,53000.0,6,401,N,2,2,2,2,71,71
5475,13109,25-00703,26,2,6,0,1,1,2,1,2,2195.3,8660,14,8,24000.0,4,138,N,2,2,2,2,47,47
5476,13110,25-00703,18,1,6,0,1,0,4,1,1,2195.3,8590,14,5,22800.0,3,501,N,2,2,2,2,38,47
5477,13111,25-02800,38,1,6,0,2,0,N,1,1,3683.9,8370,13,7,5000.0,1,37,N,2,2,2,2,103,103
5478,13112,25-01300,27,2,6,0,1,0,N,1,2,1457.2,5391,6,7,60000.0,6,454,N,1,2,2,2,62,65
5479,13113,25-01000,48,2,6,0,1,0,N,1,1,2447.1,7770,10,7,30000.0,4,226,N,2,2,2,2,371,372
5480,13114,25-02800,20,1,6,0,1,0,4,1,1,3683.9,8590,14,5,15000.0,3,501,N,2,2,2,2,61,62
5481,13115,25-00703,19,2,6,0,1,N,N,3,0,2195.3,5370,6,7,2000.0,1,N,N,2,2,2,2,65,0
5482,13116,25-00703,69,2,6,0,1,0,2,1,1,2195.3,N,N,4,2800.0,1,501,N,1,2,2,2,59,53
5483,13117,25-00703,22,1,6,0,1,N,N,3,0,2195.3,7370,10,7,1000.0,1,N,N,1,2,2,2,52,0
5484,13118,25-01300,24,2,6,1,1,0,2,1,2,1457.2,7780,10,7,10900.0,2,501,N,2,2,2,2,113,121
5486,13120,25-00503,21,2,6,0,1,N,N,3,0,2872.7,6870,9,7,8000.0,2,N,N,2,2,2,2,29,0
5487,13121,25-00503,18,2,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,68,0
5488,13122,25-00503,22,1,6,0,1,N,N,3,0,2872.7,8680,14,7,1000.0,1,N,N,2,2,2,2,23,0
5489,13123,25-01300,27,2,6,0,1,0,2,1,1,1457.2,6570,8,7,40000.0,5,501,N,2,2,2,2,117,106
5490,13124,25-01300,18,2,6,0,1,N,N,3,0,1457.2,8680,14,5,5000.0,1,N,N,2,2,2,2,41,0
5491,13125,25-00503,20,2,6,0,1,N,N,3,0,2872.7,7870,11,7,7000.0,2,N,N,2,2,2,2,13,0
5492,13126,25-02800,37,2,6,0,1,0,N,1,1,3683.9,8191,12,12,130000.0,9,501,N,2,2,2,2,57,56
5493,13127,25-01000,65,2,6,0,1,N,N,2,0,2447.1,N,N,4,11120.0,2,N,N,2,1,2,2,67,0
5494,13128,25-00703,16,2,6,0,1,0,7,1,1,2195.3,N,N,4,0.0,0,257,N,2,2,2,2,76,85
5495,13129,25-00703,56,1,6,0,1,0,3,1,1,2195.3,9470,16,9,140000.0,9,501,N,2,2,1,2,64,60
5496,13130,25-01000,28,1,6,0,1,0,N,1,1,2447.1,N,N,5,9600.0,2,72,N,2,2,2,2,284,283
5497,13131,25-00703,16,2,6,0,1,2,4,1,1,2195.3,8680,14,5,7000.0,2,471,N,2,2,2,2,100,129
5498,13132,25-00503,22,2,6,0,7,N,N,3,0,2872.7,7870,11,7,1800.0,1,N,N,2,2,2,2,40,0
5499,13133,25-01300,51,2,6,0,1,2,3,1,1,1457.2,770,3,7,142100.0,9,501,N,2,2,2,2,38,38
5500,13134,25-01000,21,1,6,2,8,4,6,1,2,2447.1,770,3,5,8000.0,2,61,N,2,2,2,2,196,113
5501,13135,25-01000,17,1,6,0,1,2,4,1,1,2447.1,N,N,4,0.0,0,501,N,1,2,2,2,48,58
5502,13136,25-00703,17,2,6,0,1,1,4,1,2,2195.3,8680,14,5,4000.0,1,137,N,1,1,2,2,340,421
5503,13137,25-00703,23,2,6,0,6,0,4,1,1,2195.3,5370,6,9,10000.0,2,501,N,2,2,2,2,42,25
5504,13138,25-00703,30,2,6,0,1,0,2,1,1,2195.3,7590,10,7,27500.0,4,385,N,2,2,2,2,71,47
5505,13139,25-01000,36,1,6,0,1,1,2,1,2,2447.1,6770,8,10,50000.0,6,286,N,2,2,2,2,128,128
5506,13140,25-00703,28,1,6,0,1,0,N,1,2,2195.3,7870,11,9,40000.0,5,305,N,2,2,2,2,70,70
5507,13141,25-01300,25,1,6,0,1,0,3,1,1,1457.2,7460,10,10,65000.0,7,501,N,2,2,2,2,144,111
5508,13142,25-00703,49,1,6,0,1,0,N,1,1,2195.3,4980,6,9,8400.0,2,63,N,2,2,2,2,65,67
5509,13143,25-00503,63,2,6,0,1,0,N,1,2,2872.7,N,N,8,9510.0,2,71,N,2,1,2,2,92,92
5510,13144,25-00503,21,2,6,4,9,N,N,3,0,2872.7,5080,6,7,2600.0,1,N,N,2,2,2,2,68,0
5511,13145,25-00503,34,1,6,0,1,0,2,1,1,2872.7,4080,5,9,60000.0,6,501,N,2,2,2,2,95,70
5512,13146,25-00503,23,1,6,0,1,0,3,1,1,2872.7,7460,10,9,30000.0,4,501,N,2,2,2,2,53,61
5513,13147,25-01300,19,1,6,0,1,N,N,3,0,1457.2,8680,14,7,14100.0,3,N,N,2,2,2,2,53,0
5514,13148,25-01300,39,2,6,0,1,0,N,1,1,1457.2,8680,14,8,45200.0,5,341,N,2,2,2,2,57,55
5515,13149,25-00703,50,1,6,0,1,0,N,1,1,2195.3,8191,12,7,35200.0,5,268,N,2,2,2,2,59,59
5516,13150,25-00503,39,1,6,0,1,0,N,1,2,2872.7,7290,10,10,80000.0,7,501,N,2,2,2,2,69,69
5517,13151,25-01000,23,1,6,0,1,0,N,1,1,2447.1,4980,6,5,20000.0,3,152,N,1,2,2,2,82,62
5518,13152,25-00503,34,2,6,0,1,0,N,1,2,2872.7,7470,10,9,42010.0,5,317,N,2,2,2,2,51,50
5519,13153,25-00703,47,1,6,0,1,0,N,1,2,2195.3,8590,14,5,70000.0,7,501,N,2,2,2,2,197,198
5520,13154,25-00703,26,1,6,0,1,0,N,1,1,2195.3,8370,13,9,68000.0,7,501,N,2,2,2,2,64,63
5521,13155,25-01300,35,1,6,0,1,0,4,1,1,1457.2,770,3,8,0.0,0,501,N,2,2,2,2,183,128
5522,13156,25-02800,29,1,6,0,7,0,N,1,2,3683.9,7460,10,9,47000.0,5,359,N,2,2,2,2,60,54
5523,13157,25-00703,24,2,6,0,1,0,4,1,1,2195.3,5570,6,5,21600.0,3,501,N,2,2,2,2,239,176
5524,13158,25-00703,19,1,6,0,2,0,3,1,2,2195.3,8680,14,7,5000.0,1,213,N,2,2,2,2,27,29
5525,13159,25-01300,50,1,6,0,1,0,2,1,1,1457.2,7080,9,9,40000.0,5,501,N,2,2,2,2,69,42
5526,13160,25-00703,16,1,6,0,1,2,4,1,1,2195.3,N,N,4,0.0,0,0,N,2,2,2,2,42,52
5527,13161,25-00503,29,2,6,0,6,0,3,1,1,2872.7,7380,10,9,20000.0,3,501,N,2,2,2,2,87,50
5528,13162,25-00703,61,1,6,0,1,0,2,1,2,2195.3,8290,12,10,52000.0,6,403,N,2,2,2,2,93,93
5529,13163,25-00703,66,2,6,0,1,0,N,1,1,2195.3,7770,10,10,25400.0,4,207,N,2,2,2,2,81,80
5530,13164,25-00703,34,1,6,0,1,2,3,1,1,2195.3,8680,14,8,21000.0,3,103,N,2,2,2,2,322,322
5531,13165,25-00703,17,1,6,0,8,2,7,1,1,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,80,159
5532,13166,25-00503,23,1,6,0,1,0,4,1,2,2872.7,7670,10,9,55000.0,6,325,N,2,2,2,2,93,90
5533,13167,25-01000,54,2,6,0,1,0,N,1,1,2447.1,6290,7,10,132000.0,9,501,N,2,2,2,2,114,113
5534,13168,25-00703,90,2,6,0,1,N,N,2,0,2195.3,N,N,7,2200.0,1,18,N,1,2,2,2,19,0
5535,13169,25-00703,19,2,6,0,1,0,4,1,1,2195.3,7460,10,7,4000.0,1,501,N,2,2,2,2,102,73
5536,13170,25-02800,22,1,6,0,1,0,3,1,1,3683.9,7380,10,9,82000.0,7,501,N,2,2,2,2,101,101
5537,13171,25-00503,17,1,6,0,6,2,4,1,1,2872.7,7860,11,4,500.0,1,501,N,2,2,2,2,57,61
5538,13172,25-00703,20,1,6,0,2,N,N,3,0,2195.3,5170,6,7,5900.0,1,N,N,2,2,2,2,29,0
5539,13173,25-02800,24,2,6,0,6,0,4,1,1,3683.9,5070,6,5,3000.0,1,501,N,2,2,2,2,90,171
5540,13174,25-01300,72,1,6,0,1,0,N,1,2,1457.2,5190,6,5,58700.0,6,487,N,2,2,2,2,43,44
5541,13175,25-00703,17,2,6,0,1,1,2,1,1,2195.3,8680,14,4,1500.0,1,449,N,2,2,2,2,60,80
5542,13176,25-01000,27,2,6,0,6,N,N,3,0,2447.1,8470,13,4,9100.0,2,69,N,2,2,2,2,14,0
5543,13177,25-01300,37,2,6,0,1,0,N,1,2,1457.2,8191,12,8,97000.0,8,501,N,2,2,2,2,184,183
5544,13178,25-02800,24,1,6,0,1,0,6,1,1,3683.9,770,3,1,50000.0,6,501,N,2,2,2,2,114,114
5545,13179,25-00503,51,2,6,0,1,0,N,1,1,2872.7,N,N,4,9600.0,2,73,N,1,2,2,2,44,44
5546,13180,25-00703,55,1,6,0,1,0,4,1,1,2195.3,4971,6,5,12000.0,2,90,N,2,2,1,2,65,58
5547,13181,25-01000,37,2,6,0,9,0,4,1,1,2447.1,7780,10,5,40600.0,5,501,N,1,2,2,1,106,107
5548,13182,25-00503,28,2,6,0,1,0,2,1,1,2872.7,8191,12,9,128000.0,9,501,N,2,2,2,2,97,94
5549,13183,25-00503,25,2,6,0,1,0,N,1,1,2872.7,7480,10,5,0.0,0,0,N,2,2,2,2,124,101
5550,13184,25-00503,24,2,6,0,2,1,3,1,2,2872.7,7460,10,8,64000.0,7,488,N,2,2,2,2,363,417
5551,13185,25-00503,18,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,30,0
5552,13186,25-00703,53,1,6,0,3,0,N,1,1,2195.3,8180,12,7,30000.0,4,226,N,2,1,2,2,56,56
5553,13187,25-01000,26,2,6,4,1,0,7,1,1,2447.1,6870,9,7,22000.0,3,422,N,2,2,2,2,165,116
5554,13188,25-01000,65,1,6,0,5,N,N,2,0,2447.1,N,N,9,0.0,0,N,N,1,2,2,2,25,0
5555,13189,25-00703,17,1,6,0,1,2,5,1,1,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,41,47
5556,13190,25-02800,43,2,6,0,1,0,N,1,1,3683.9,8590,14,12,1000.0,1,7,N,2,2,2,2,91,90
5557,13191,25-00503,67,2,6,0,1,0,N,1,2,2872.7,8570,14,9,67400.0,7,501,N,2,2,2,2,67,67
5558,13192,25-00503,72,2,6,0,1,0,N,1,2,2872.7,N,N,9,80700.0,7,501,N,2,2,2,2,86,86
5559,13193,25-00703,23,2,6,0,1,0,4,1,1,2195.3,7860,11,9,10600.0,2,501,N,2,2,2,2,88,64
5560,13194,25-02800,24,1,6,0,1,0,N,1,1,3683.9,7860,11,9,1300.0,1,9,N,2,2,2,2,66,56
