,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
24056,2,6,1,1,2,N,2,4
24057,1,1,2,1,1,N,1,8
24058,6,1,1,1,1,N,2,3
24059,1,1,2,1,1,N,1,10
24060,1,N,2,1,2,N,N,2
24061,2,N,2,1,1,N,N,N
24062,2,5,2,1,2,N,4,6
24063,6,N,1,1,1,N,N,3
24064,1,6,1,1,1,N,8,12
24065,1,1,2,1,1,N,9,11
24066,1,1,2,1,1,N,9,10
24067,1,1,1,1,1,N,3,5
24068,1,1,2,1,1,N,7,12
24069,6,6,1,1,1,N,2,12
24070,2,1,2,1,1,N,2,7
24071,1,6,2,1,2,N,3,7
24072,1,1,2,1,1,N,6,8
24073,1,3,2,2,0,N,2,7
24074,1,1,1,1,1,N,8,5
24075,2,5,1,1,2,N,2,5
24076,2,6,2,1,2,N,8,10
24077,8,4,2,1,2,N,2,10
24078,2,4,2,1,2,N,4,7
24079,1,6,2,1,2,N,5,9
24080,1,1,1,1,2,N,7,9
24081,2,4,2,1,2,N,2,5
24082,8,3,2,1,1,N,N,3
24083,1,1,2,1,1,N,8,9
24084,1,6,1,1,1,N,1,4
24085,1,1,1,1,1,N,8,10
24086,2,1,2,1,1,N,7,10
24087,1,4,2,1,1,N,6,7
24088,1,1,1,1,2,N,4,9
24089,1,1,1,1,1,N,9,11
24090,1,6,2,1,2,N,2,7
24091,2,1,2,1,1,N,9,9
24092,1,1,1,1,2,N,9,9
24093,6,1,2,1,2,N,9,10
24094,2,1,2,1,1,N,3,8
24095,1,1,1,1,1,N,9,9
24096,8,4,2,1,1,N,5,5
24097,2,N,2,1,2,N,N,N
24098,2,1,2,1,2,N,0,5
24099,1,1,1,1,1,N,5,5
24100,2,6,2,1,1,N,4,5
24101,1,6,1,1,2,5,2,8
24102,1,N,1,1,1,N,N,N
24103,1,1,2,1,1,N,7,7
24104,1,1,2,1,1,N,8,10
24105,8,6,2,1,2,N,7,7
24106,1,4,1,1,1,N,4,7
24107,1,1,2,1,1,N,9,9
24108,1,1,2,1,1,N,5,9
24109,6,1,1,1,1,N,7,9
24110,5,5,2,1,1,N,0,3
24111,2,3,1,1,1,N,8,7
24112,1,3,2,1,1,N,1,9
24113,1,6,1,1,2,N,4,12
24114,6,2,1,3,0,N,3,7
24115,1,N,1,1,1,N,N,3
24116,2,1,1,1,1,N,8,5
24117,8,5,2,1,2,N,3,8
24118,8,2,2,1,2,N,3,5
24119,3,3,2,1,1,N,3,4
24120,2,1,2,1,2,N,5,5
24121,2,4,2,2,0,N,0,5
24122,1,1,2,1,2,N,4,7
24123,1,6,1,1,2,N,7,9
24124,1,N,1,1,2,N,N,2
24125,1,1,1,1,1,N,4,5
24126,2,N,2,1,1,N,N,3
24127,2,6,2,1,1,N,8,11
24128,6,1,2,1,2,N,9,10
24129,1,6,2,1,1,N,5,9
24130,1,1,1,1,1,N,9,11
24131,1,3,2,1,2,N,4,10
24132,1,6,1,3,0,N,3,7
24133,6,1,2,1,1,N,9,10
24134,2,N,2,1,2,N,N,1
24135,1,1,1,1,1,N,6,9
24136,1,1,1,1,1,5,8,10
24137,2,1,2,1,1,N,0,3
24138,1,6,2,1,1,N,6,5
24139,1,1,1,1,1,N,6,9
24140,1,2,2,3,0,N,6,9
24141,3,6,2,1,1,N,0,3
24142,1,4,1,1,1,N,0,7
24143,1,6,2,1,1,N,7,9
24144,1,6,2,1,2,N,3,11
24145,2,6,1,1,1,N,8,9
24146,2,1,2,1,1,N,0,7
24147,1,1,2,1,1,N,7,6
24148,1,N,1,1,2,N,N,3
24149,1,6,1,1,2,N,8,7
24150,2,1,2,1,2,N,9,10
24151,1,6,2,1,1,N,4,7
24152,1,1,1,1,1,N,8,5
24153,1,1,2,1,1,N,5,7
24154,1,N,1,1,1,N,N,3
24155,1,3,2,1,1,N,1,7
24156,9,6,2,1,2,N,0,4
24157,1,6,1,1,1,N,6,11
24158,1,1,1,1,1,N,9,12
24159,2,N,2,3,0,N,N,2
24160,3,N,1,1,1,N,N,3
24161,1,6,1,1,2,N,7,9
24162,2,3,2,1,2,N,3,7
24163,1,6,2,1,2,N,8,9
24164,1,N,1,1,1,N,N,3
24165,2,6,2,1,2,N,5,5
24166,6,1,2,1,1,N,8,10
24167,2,6,2,3,0,N,0,7
24168,1,6,1,3,0,N,2,7
24169,1,N,2,1,2,N,N,N
24170,1,6,1,3,0,N,0,5
24171,2,1,1,1,1,N,4,5
24172,1,1,1,1,1,N,3,10
24173,3,6,2,1,2,N,3,6
24174,2,4,1,1,1,N,3,5
24175,1,6,1,1,1,N,4,4
24176,1,1,1,1,2,6,8,9
24177,1,6,2,1,1,N,6,8
24178,1,1,1,1,1,2,0,7
24179,1,4,1,1,1,N,8,10
24180,1,6,1,1,2,N,9,10
24181,1,6,2,1,2,N,9,4
24182,6,1,2,1,1,N,4,4
24183,1,3,2,1,1,N,3,10
24184,1,6,1,1,2,N,5,7
24185,1,6,1,1,2,N,7,9
24186,2,6,2,1,1,N,0,4
24187,1,6,1,1,1,N,1,11
24188,1,6,1,1,1,N,8,9
24189,1,3,2,1,1,N,7,5
24190,1,1,2,1,1,N,9,9
24191,1,1,2,1,1,N,9,7
24192,2,4,1,1,2,N,4,7
24193,1,6,1,2,0,N,2,4
24194,1,N,2,1,1,N,N,2
24195,4,2,2,1,2,N,1,4
24196,2,6,2,1,2,N,0,6
24197,9,N,2,1,1,N,N,3
24198,2,4,2,1,1,N,3,5
24199,1,1,1,1,2,N,7,5
24200,1,4,2,1,2,N,5,5
24201,2,N,2,1,1,N,N,3
24202,1,N,1,1,1,N,N,N
24203,1,1,2,1,1,N,3,4
24204,1,6,2,1,1,N,0,4
24205,2,2,2,1,1,N,0,4
24206,6,N,2,1,2,N,N,N
24207,2,N,2,1,2,N,N,1
24208,6,1,1,1,2,N,9,12
24209,1,1,1,1,1,N,9,9
24210,2,1,2,1,1,N,2,4
24211,8,1,1,1,1,N,6,7
24212,2,4,1,1,2,N,8,7
24213,3,1,2,1,1,N,3,5
24214,2,6,1,1,2,N,8,9
24215,1,1,1,1,1,N,7,10
24216,1,6,1,1,1,N,3,8
24217,1,1,2,1,1,N,7,4
24218,1,4,2,1,2,N,2,8
24219,1,N,2,1,1,N,N,2
24220,1,6,2,1,2,N,8,9
24221,1,N,1,1,1,N,N,2
24222,1,1,2,1,2,N,7,11
24223,1,1,2,1,1,N,0,6
24224,2,6,2,1,2,N,1,5
24225,1,1,2,1,1,N,2,4
24226,1,6,1,1,1,N,2,5
24227,2,6,2,1,2,N,3,7
24228,9,2,2,1,1,N,9,10
24229,8,1,1,1,2,N,6,9
24230,2,4,1,1,2,N,6,7
24231,2,1,1,1,2,N,5,5
24232,2,1,2,1,1,N,5,9
24233,2,1,1,1,2,N,0,10
24234,1,N,2,1,1,N,N,N
24235,1,4,2,1,1,N,4,5
24236,8,6,2,1,1,N,9,9
24237,6,1,2,1,2,N,9,11
24238,1,6,2,1,2,N,9,10
24239,9,5,2,1,1,N,4,7
24240,2,4,1,1,1,N,2,5
24241,1,1,1,1,2,N,5,5
24242,1,1,1,1,1,N,9,8
24243,2,6,2,3,0,N,0,7
24244,2,6,1,1,2,N,3,8
24245,2,6,1,1,2,N,3,7
24246,8,1,2,1,1,N,4,5
24247,1,1,2,1,2,N,0,6
24248,1,6,2,3,0,N,3,7
24249,1,6,1,1,1,N,9,11
24250,1,1,2,1,1,N,5,8
24251,6,6,1,1,1,2,8,9
24252,1,1,1,1,1,N,4,7
24253,1,N,2,1,1,N,N,3
24254,1,1,1,1,2,N,9,10
24255,2,3,2,1,2,N,2,4
24256,1,6,1,1,2,N,5,5
24257,1,1,1,1,1,N,9,11
24258,6,3,2,1,1,N,6,4
24259,4,6,2,1,2,N,5,7
24260,1,2,2,1,2,N,4,7
24261,2,1,2,1,1,N,9,10
24262,1,6,2,1,1,N,1,7
24263,6,4,2,1,1,N,0,9
24264,1,1,1,1,2,N,9,10
24265,1,6,2,1,1,N,1,9
24266,6,1,2,1,1,N,9,9
24267,1,1,2,1,1,N,9,10
24268,1,6,1,1,2,N,2,10
24269,2,6,2,3,0,N,0,9
24270,1,2,2,1,2,N,4,4
24271,6,6,1,1,2,N,0,7
24272,1,6,2,1,2,N,5,9
24273,1,6,1,1,1,N,5,7
24274,1,6,2,1,2,N,1,4
24275,1,6,1,3,0,N,1,7
24276,3,1,1,1,1,N,5,6
24277,2,4,2,1,2,N,3,5
24278,1,1,1,1,1,N,3,5
24279,1,1,2,1,1,N,3,4
24280,2,2,1,2,0,N,5,5
24281,2,3,2,1,1,N,6,4
24282,2,6,2,2,0,N,0,3
24283,1,1,1,1,2,N,9,11
24284,6,6,1,2,0,N,1,4
24285,1,6,2,1,1,N,2,7
24286,2,6,1,3,0,N,3,7
24287,1,1,2,1,1,N,6,7
24288,6,N,1,1,2,N,N,3
24289,1,1,1,1,1,N,9,8
24290,1,1,1,1,1,N,9,9
24291,1,1,1,1,1,N,9,9
24292,1,1,2,1,2,N,0,8
24293,1,4,1,2,0,N,1,5
24294,9,6,1,1,1,N,9,9
24295,1,N,2,1,1,N,N,2
24296,2,5,1,1,1,N,6,5
24297,2,6,1,1,2,N,5,6
24298,1,1,2,1,1,N,7,9
24299,1,N,2,1,2,N,N,N
24300,2,2,2,2,0,N,2,8
24301,1,N,1,1,2,N,N,3
24302,6,1,2,1,1,N,0,9
24303,6,N,2,1,1,N,N,1
24304,2,6,2,1,1,N,3,8
24305,2,6,1,1,2,N,6,9
24306,1,6,1,1,1,N,8,12
24307,1,6,1,1,1,N,8,10
24308,5,4,2,1,1,N,0,5
24309,2,1,2,1,2,N,7,6
24310,6,1,2,1,2,N,5,10
24311,2,3,2,1,2,N,2,5
24312,1,N,1,1,1,N,N,2
24313,2,6,1,1,2,N,2,5
24314,2,6,2,1,1,N,1,7
24315,1,1,1,1,1,N,9,11
24316,1,6,2,1,2,N,5,11
24317,1,4,2,1,1,N,7,8
24318,1,1,2,1,1,N,4,10
24319,1,6,2,1,1,N,3,7
24320,1,1,2,1,1,N,2,9
24321,2,1,1,1,1,N,4,5
24322,2,6,1,3,0,N,0,7
24323,8,1,1,1,1,N,6,1
24324,1,1,1,1,1,N,0,5
24325,1,N,2,1,1,N,N,N
24326,1,N,1,1,1,N,N,3
24327,2,N,2,1,1,N,N,1
24328,1,1,2,1,2,N,7,11
24329,1,4,2,1,1,N,8,10
24330,1,N,2,1,2,N,N,3
24331,1,1,1,1,1,N,2,5
24332,6,2,2,1,1,N,7,12
24333,1,1,2,1,1,N,4,3
24334,1,N,2,1,1,N,N,2
24335,2,1,2,1,1,N,0,9
24336,3,N,1,1,2,N,N,3
24337,1,6,1,1,2,N,7,7
24338,1,6,1,2,0,N,1,4
24339,8,3,2,1,1,N,4,5
24340,1,2,2,1,1,N,7,9
24341,2,4,2,1,1,N,1,9
24342,1,6,1,1,1,N,5,5
24343,1,N,2,1,2,N,N,2
24344,2,1,2,1,1,N,7,4
24345,1,1,1,1,1,N,2,6
24346,3,6,2,1,2,N,3,7
24347,1,4,2,1,1,N,8,10
24348,2,6,1,1,2,N,5,7
24349,1,6,1,1,1,N,0,4
24350,2,6,2,1,2,N,1,4
24351,2,6,2,1,2,N,0,4
24352,1,1,2,1,1,N,1,11
24353,1,6,2,2,0,N,6,5
24354,1,3,2,1,2,N,1,7
24355,1,1,1,1,1,N,9,12
24356,1,N,2,1,1,N,N,2
24357,1,1,1,1,2,N,4,9
24358,1,6,2,1,1,N,9,9
24359,8,6,2,1,2,N,7,9
24360,1,6,1,1,1,N,8,7
24361,9,4,2,1,1,N,7,10
24362,1,6,2,1,1,N,9,10
24363,1,4,1,1,1,N,9,12
24364,1,6,2,1,1,N,8,10
24365,2,1,1,1,2,N,9,7
24366,1,1,1,1,1,N,7,6
24367,1,5,2,1,2,N,6,5
24368,1,4,2,1,2,N,9,10
24369,1,1,1,1,1,N,9,10
24370,1,1,2,1,1,N,9,9
24371,1,1,2,1,1,N,1,9
24372,6,1,2,1,1,N,9,10
24373,2,N,2,1,1,N,N,3
24374,1,3,2,1,1,N,5,7
24375,2,1,2,1,1,N,8,8
24376,1,6,2,1,2,N,0,3
24377,1,6,1,2,0,N,0,6
24378,6,1,1,1,1,N,7,10
24379,1,2,1,2,0,N,0,5
24380,2,6,1,1,2,2,2,3
24381,8,6,2,1,2,N,5,7
24382,6,1,2,1,1,N,6,10
24383,1,1,2,1,1,N,0,9
24384,1,6,1,1,2,N,4,7
24385,1,3,2,1,2,N,2,3
24386,1,1,2,1,1,N,3,5
24387,2,6,1,1,1,6,4,5
24388,2,6,2,3,0,N,0,7
24389,1,1,2,1,1,N,9,9
24390,1,6,2,1,1,N,6,9
24391,1,6,1,3,0,N,1,7
24392,1,1,1,1,1,N,9,10
24393,1,1,1,1,1,N,8,12
24394,1,1,2,1,1,N,1,9
24395,1,1,2,1,1,N,9,10
24396,2,6,1,1,1,N,6,8
24397,1,6,1,1,1,N,9,10
24398,9,1,1,1,1,N,6,9
24399,1,1,2,1,1,N,7,10
24400,6,1,2,1,2,N,6,9
24401,1,1,1,1,1,N,9,11
24402,1,6,2,1,2,N,0,9
24403,2,6,1,1,2,N,0,3
24404,1,1,1,1,1,N,4,7
24405,1,1,1,1,1,N,9,9
24406,1,1,2,1,1,N,9,5
24407,1,N,2,1,2,N,N,N
24408,1,1,1,1,1,N,7,11
24409,2,6,1,1,2,N,5,5
24410,1,4,2,1,1,N,9,10
24411,2,4,1,3,0,N,6,7
24412,1,1,2,1,1,N,9,9
24413,6,1,2,1,2,N,8,10
24414,2,4,2,1,2,N,6,5
24415,1,N,2,1,1,N,N,3
24416,1,6,1,2,0,N,0,4
24417,3,1,2,1,1,N,4,7
24418,8,6,2,1,2,N,0,7
24419,1,6,2,1,1,N,1,4
24420,1,6,2,3,0,N,1,7
24421,2,6,1,1,2,N,2,4
24422,2,N,1,1,1,N,N,3
24423,1,1,2,1,1,N,3,9
24424,2,1,1,1,1,N,1,10
24425,1,6,1,1,2,N,8,9
24426,1,1,2,1,1,N,3,10
24427,2,6,2,1,2,N,0,7
24428,2,6,2,1,2,N,3,6
24429,1,3,1,1,1,N,5,5
24430,1,6,1,1,1,N,8,10
24431,1,N,2,1,2,N,3,11
24432,1,4,2,1,1,N,8,7
24433,2,6,2,1,1,N,8,7
24434,2,3,2,1,2,N,3,9
24435,1,1,2,1,1,N,3,7
24436,6,4,2,1,1,N,1,9
24437,1,6,2,1,1,N,1,7
24438,2,6,1,1,2,N,1,4
24439,2,4,2,1,2,N,1,5
24440,1,1,1,1,1,N,6,7
24441,2,5,1,1,2,N,1,7
24442,1,N,1,1,1,N,N,3
24443,6,6,2,1,2,N,3,10
24444,1,6,1,1,2,N,7,11
24445,1,6,2,1,2,N,7,7
24446,1,4,2,1,1,N,2,5
24447,1,2,1,1,1,N,9,7
24448,2,6,1,3,0,N,2,7
24449,2,1,2,1,1,N,7,9
24450,1,1,2,1,1,N,1,7
24451,1,1,2,1,2,N,2,5
24452,6,1,2,1,1,N,8,10
24453,1,N,1,1,2,N,N,2
24454,2,6,1,1,1,N,2,4
24455,6,1,1,1,2,N,6,10
24456,2,2,1,1,2,N,2,1
24457,1,6,2,1,1,N,4,8
24458,2,6,1,1,2,N,0,7
24459,2,1,1,1,2,N,0,5
24460,1,6,2,1,1,N,7,9
24461,1,1,1,1,1,2,9,9
24462,1,6,2,1,1,N,1,9
24463,1,1,2,1,1,N,4,9
24464,1,1,2,1,1,N,3,5
24465,2,3,2,1,1,N,6,5
24466,2,N,1,1,2,N,N,2
24467,8,1,1,1,2,N,3,5
24468,1,N,2,1,1,N,N,3
24469,8,N,2,1,2,N,N,3
24470,1,1,2,1,1,N,7,4
24471,1,1,2,1,1,N,9,9
24472,1,1,2,1,1,N,3,5
24473,2,N,1,1,2,N,N,3
24474,1,3,2,1,1,N,3,8
24475,1,4,1,1,2,N,4,8
24476,1,3,2,3,0,N,3,7
24477,1,1,1,1,2,N,9,11
24478,1,1,2,1,2,N,9,11
24479,9,N,1,1,2,N,N,N
24480,1,1,1,1,1,N,6,11
24481,2,1,1,1,1,N,6,7
24482,1,N,2,1,1,N,N,2
24483,3,N,2,1,1,N,N,1
24484,8,5,2,1,1,N,0,4
24485,2,1,2,1,2,N,3,4
24486,1,2,2,2,0,N,2,5
24487,2,6,2,1,1,N,4,9
24488,3,2,2,1,2,N,4,5
24489,9,5,2,1,2,N,6,7
24490,6,1,1,1,1,N,9,9
24491,8,1,1,1,1,N,2,5
24492,2,1,1,1,2,N,8,5
24493,8,5,2,1,2,N,4,8
24494,6,4,2,1,2,N,8,9
24495,3,N,1,1,2,N,N,N
24496,1,6,1,2,0,N,0,7
24497,2,2,2,1,1,N,5,8
24498,1,1,2,1,1,N,9,12
24499,1,6,2,1,2,N,7,5
24500,7,4,2,1,1,N,3,2
24501,2,2,2,1,2,N,7,9
24502,1,6,2,1,1,N,1,5
24503,2,2,2,2,0,N,0,5
24504,1,1,1,1,1,N,6,10
24505,2,1,1,1,1,N,6,4
24506,1,N,2,1,2,N,N,3
24507,5,5,1,2,2,N,7,N
24508,2,6,2,1,1,N,0,5
24509,1,6,1,3,0,N,1,7
24510,1,1,1,1,2,N,8,10
24511,1,3,2,1,2,N,4,1
24512,2,6,1,1,1,N,3,7
24513,2,4,2,1,1,1,2,7
24514,2,6,2,1,2,N,4,9
24515,1,4,1,1,1,N,4,9
24516,3,N,1,1,1,N,N,3
24517,2,6,2,1,2,N,0,9
24518,1,1,1,1,1,6,4,4
24519,1,1,1,1,1,N,9,10
24520,1,N,2,1,1,N,N,3
24521,2,4,2,1,1,N,6,5
24522,8,1,2,1,1,N,N,10
24523,6,1,2,1,1,N,9,10
24524,3,1,1,1,1,N,9,11
24525,1,6,1,3,0,N,2,6
24526,1,1,1,1,1,N,6,7
24527,1,N,2,1,1,N,N,3
24528,2,3,2,1,1,N,9,5
24529,1,1,2,1,1,N,1,9
24530,6,6,1,1,2,N,6,4
24531,1,6,1,1,1,N,9,9
24532,1,N,1,1,1,N,N,3
24533,1,6,2,1,2,N,0,7
24534,1,6,2,1,2,N,0,4
24535,1,1,2,1,1,N,6,11
24536,2,6,1,2,0,N,5,6
24537,1,6,2,1,1,N,9,9
24538,9,6,2,1,1,N,0,4
24539,1,6,2,1,2,N,1,4
24540,1,4,2,1,1,N,2,4
24541,3,1,2,1,1,N,1,4
24542,2,6,2,1,2,N,3,8
24543,1,1,2,1,1,N,9,9
24544,8,5,2,1,1,N,0,1
24545,1,1,2,1,1,N,1,9
24546,2,3,1,1,1,N,0,7
24547,1,6,1,1,1,N,8,9
24548,1,6,1,3,0,N,3,7
24549,1,N,1,1,1,N,N,2
24550,1,1,2,1,1,N,7,10
24551,2,6,2,1,1,N,5,5
24552,1,1,1,1,1,N,5,10
24553,1,6,1,1,1,N,0,4
24554,2,6,2,1,2,N,5,6
24555,2,6,2,1,2,N,4,6
24556,1,6,1,1,1,N,7,10
24557,3,1,2,1,1,N,4,5
24558,1,N,2,1,1,N,N,3
24559,1,4,2,1,1,N,8,9
24560,1,6,2,3,0,N,4,7
24561,2,1,1,1,1,N,4,5
24562,1,1,1,1,1,N,3,5
24563,2,N,1,1,2,N,N,3
24564,1,6,1,1,2,N,8,10
24565,1,1,2,1,1,N,7,10
24566,9,1,2,1,2,N,3,3
24567,1,6,1,1,1,N,3,5
24568,1,N,1,1,1,N,N,N
24569,1,1,1,1,1,N,8,10
24570,2,N,2,1,2,N,N,N
24571,1,1,1,1,1,N,0,1
24572,1,1,1,1,1,N,9,9
24573,2,1,2,1,1,N,5,11
24574,1,6,2,1,2,N,2,9
24575,3,N,2,1,1,N,N,2
24576,1,4,2,1,2,N,2,7
24577,1,1,2,1,1,N,7,8
24578,7,4,2,1,2,N,5,N
24579,1,6,2,1,2,N,1,9
24580,1,3,1,1,2,N,9,10
24581,6,2,2,1,2,N,8,10
24582,2,4,2,1,2,N,7,4
24583,1,6,1,1,2,N,2,5
24584,2,6,2,1,2,N,7,5
24585,1,1,2,1,1,N,1,5
24586,2,6,2,1,1,N,6,8
24587,1,6,2,1,1,N,0,7
24588,2,6,1,3,0,N,1,7
24589,1,6,1,1,2,N,3,8
24590,1,6,2,1,2,N,4,9
24591,2,1,1,1,1,N,5,9
24592,1,6,1,3,0,N,1,7
24593,1,6,1,3,0,N,0,7
24594,1,6,2,1,2,N,2,9
24595,1,N,2,1,1,N,N,3
24596,2,N,2,1,2,N,N,1
24597,8,1,1,1,2,N,6,7
24598,2,N,2,1,2,N,N,3
24599,6,N,2,1,1,N,N,3
24600,2,6,1,1,2,N,5,5
24601,6,1,1,1,1,N,9,10
24602,1,6,1,1,2,N,7,8
24603,2,4,1,1,2,N,2,5
24604,1,1,2,1,1,N,5,11
24605,2,4,2,1,1,N,7,8
24606,2,2,2,1,2,N,7,7
24607,1,1,1,1,2,5,9,10
24608,1,1,2,1,2,N,2,6
24609,1,6,2,1,1,N,6,9
24610,6,1,1,1,1,N,7,7
24611,1,6,1,3,0,N,0,1
24612,8,1,2,1,2,N,4,3
24613,1,N,1,1,1,N,N,2
24614,2,1,2,1,1,N,4,7
24615,1,6,2,1,2,N,9,9
24616,1,1,2,1,1,N,9,10
24617,1,1,2,1,1,N,9,12
24618,2,6,1,1,2,N,6,4
24619,2,1,2,1,1,N,6,7
24620,1,6,1,1,1,N,1,5
24621,1,1,1,1,1,N,3,5
24622,1,1,2,1,1,N,1,5
24623,1,1,1,1,1,N,9,12
24624,6,1,2,1,1,N,0,10
24625,1,1,2,1,1,N,4,5
24626,2,4,2,1,2,N,3,5
24627,6,6,1,3,0,N,0,9
24628,1,N,2,1,2,N,N,3
24629,3,6,2,1,2,N,6,9
24630,1,4,2,1,1,N,7,10
24631,6,N,2,1,1,N,N,3
24632,2,2,2,1,2,N,8,9
24633,1,1,2,1,1,N,6,5
24634,6,6,1,1,2,N,6,9
24635,2,1,2,1,1,N,4,7
24636,1,1,1,1,2,N,4,5
24637,1,3,2,1,1,N,5,5
24638,1,4,2,1,1,N,1,5
24639,8,N,1,1,1,N,N,3
24640,2,1,1,1,2,N,9,10
24641,1,N,1,1,1,N,N,3
24642,2,6,1,1,2,N,0,9
24643,1,1,2,1,1,N,9,10
24644,1,1,1,1,1,N,8,7
24645,6,6,1,1,1,N,4,4
24646,2,4,2,1,1,N,3,5
24647,1,1,1,1,1,N,9,9
24648,3,N,1,1,1,N,N,2
24649,1,N,1,1,1,N,N,N
24650,1,N,1,1,1,N,N,N
24651,1,6,2,1,1,N,3,7
24652,1,3,2,1,2,N,5,1
24653,1,6,2,1,1,N,4,11
24654,1,4,2,1,1,N,4,9
24655,1,1,2,1,1,N,9,12
24656,5,4,1,1,1,N,8,3
24657,2,6,1,1,2,6,9,9
24658,1,6,1,1,2,N,9,9
24659,1,4,2,1,1,N,9,7
24660,2,4,1,1,2,N,9,7
24661,1,N,2,1,1,N,N,N
24662,1,1,2,1,2,N,7,9
24663,2,6,2,1,2,N,4,4
24664,1,N,1,1,2,N,N,3
24665,2,6,1,1,2,N,2,6
24666,2,1,1,1,1,N,5,8
24667,6,N,1,1,1,N,N,3
24668,1,1,2,1,1,N,3,11
24669,1,6,1,1,2,N,7,1
24670,1,N,2,1,1,N,N,3
24671,6,3,2,1,1,N,1,4
24672,1,1,2,1,1,N,9,10
24673,1,1,1,1,1,N,9,9
24674,8,1,2,1,2,N,2,7
24675,1,6,1,1,2,N,4,7
24676,1,1,1,1,1,N,8,11
24677,1,6,1,1,2,N,2,4
24678,1,1,2,1,1,N,7,10
24679,1,1,2,1,1,N,7,9
24680,1,1,1,1,1,N,6,9
24681,1,1,2,1,2,N,0,9
24682,2,6,1,1,2,N,0,7
24683,1,4,2,1,2,N,7,10
24684,1,N,1,1,1,N,N,3
24685,1,1,1,1,1,N,8,11
24686,2,6,2,1,1,N,3,7
24687,1,6,2,1,2,N,9,9
24688,2,6,2,1,2,N,0,5
24689,8,4,1,2,0,N,2,4
24690,1,1,2,1,1,N,9,10
24691,2,6,2,1,2,N,2,5
24692,1,1,2,1,2,N,7,10
24693,1,6,2,1,2,N,2,5
24694,1,1,2,1,1,N,2,4
24695,9,N,1,1,1,N,N,2
24696,8,1,1,1,1,N,2,1
24697,9,1,2,1,2,N,1,9
24698,5,6,1,1,1,N,1,7
24699,1,3,2,1,1,N,5,9
24700,8,4,1,1,2,N,4,3
24701,9,6,2,1,2,N,3,9
24702,2,6,2,1,1,N,5,9
24703,2,6,1,3,0,N,3,7
24704,9,6,1,1,1,N,6,10
24705,1,5,2,1,2,N,5,10
24706,3,1,1,1,2,N,4,6
24707,2,6,1,3,0,N,0,3
24708,1,N,2,1,1,N,N,3
24709,2,4,2,1,1,N,7,7
24710,1,6,1,1,2,N,4,10
24711,1,1,2,1,2,N,7,12
24712,1,3,2,1,1,N,2,8
24713,6,6,2,1,2,N,0,11
24714,2,6,1,1,2,N,4,7
24715,1,N,1,1,1,N,N,3
24716,1,6,1,1,2,N,2,10
24717,3,N,1,1,1,N,N,3
24718,1,1,2,1,2,N,0,9
24719,1,5,2,1,2,N,2,7
24720,1,2,1,1,1,N,5,7
24721,1,1,1,1,2,N,8,9
24722,2,6,2,1,2,N,5,5
24723,1,1,2,1,2,N,7,9
24724,1,1,1,1,2,N,0,5
24725,1,1,2,1,1,N,3,9
24726,2,N,2,1,2,N,N,3
24727,2,6,2,1,1,N,0,3
24728,1,6,1,3,0,N,3,7
24729,2,6,1,1,2,N,9,5
24730,1,4,1,1,1,N,9,5
24731,1,N,2,1,1,N,N,3
24732,1,6,1,1,2,N,4,9
24733,1,4,2,1,2,N,9,10
24734,2,1,1,1,2,N,8,5
24735,8,5,1,1,2,N,2,7
24736,6,1,1,1,2,N,9,8
24737,1,1,2,1,1,N,6,9
24738,1,1,2,1,1,N,0,5
24739,6,N,1,1,1,N,N,3
24740,1,N,1,1,1,N,N,3
24741,2,6,2,1,1,N,9,7
24742,2,6,2,1,2,N,2,7
24743,2,N,2,1,2,N,N,3
24744,8,5,2,1,2,N,9,7
24745,2,6,2,1,2,N,1,4
24746,1,6,2,1,2,N,6,9
24747,6,1,1,1,1,N,6,7
24748,1,6,1,1,2,N,1,6
24749,1,1,1,1,1,N,9,10
24750,2,1,1,1,1,N,5,7
24751,2,1,1,1,2,N,5,9
24752,1,1,2,1,1,N,8,7
24753,6,1,1,1,1,N,6,5
24754,1,6,1,1,2,N,0,5
24755,1,1,1,1,2,N,9,12
24756,6,1,1,1,1,N,8,9
24757,2,N,2,1,2,N,N,3
24758,1,6,1,2,0,N,0,5
24759,2,6,2,1,2,N,8,7
24760,2,4,2,1,1,N,2,5
24761,1,6,2,1,1,N,6,8
24762,6,N,2,1,1,N,N,1
24763,1,3,2,1,1,N,7,8
24764,1,N,1,1,2,N,N,3
24765,2,1,1,1,1,N,6,5
24766,1,1,2,1,1,N,4,5
24767,1,N,2,1,1,N,N,3
24768,1,6,1,1,1,N,9,10
24769,1,6,1,1,1,N,2,7
24770,2,1,2,1,1,N,8,9
24771,1,1,2,1,1,N,9,10
24772,1,N,1,1,2,N,N,N
24773,2,4,1,1,1,N,6,5
24774,1,6,2,1,2,N,2,1
24775,1,N,2,1,2,N,N,3
24776,1,1,1,1,1,N,7,7
24777,8,3,2,1,1,N,2,7
24778,1,1,1,1,2,N,9,11
24779,2,N,1,1,2,N,N,3
24780,1,N,1,1,1,N,N,1
24781,1,1,2,1,1,N,6,8
24782,1,1,1,1,2,N,4,7
24783,2,N,1,1,1,N,N,3
24784,2,6,1,1,1,N,5,4
24785,1,1,2,1,1,N,3,7
24786,1,1,1,1,1,N,8,5
24787,6,N,1,1,2,N,N,N
24788,2,N,2,1,1,N,N,3
24789,2,3,2,1,2,N,3,5
