,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
23949,1,6,2,1,2,N,4,5
23950,1,6,1,1,2,N,2,3
23951,1,4,2,1,2,N,6,9
23952,1,6,1,1,1,N,9,9
23953,3,1,2,1,1,N,7,5
23954,1,3,2,1,1,N,6,9
23955,1,1,2,1,1,N,9,8
23956,1,4,1,1,1,N,2,5
23957,6,1,1,1,1,N,2,5
23958,2,6,2,1,2,N,0,7
23959,3,4,1,1,1,N,4,5
23960,3,6,2,1,1,N,1,7
23961,2,3,2,3,0,N,2,7
23962,1,1,1,1,2,N,5,7
23963,1,N,2,1,1,N,N,3
23964,6,6,2,2,2,N,8,9
23965,2,6,1,1,2,N,7,1
23966,2,6,2,1,1,N,0,7
23967,1,N,1,1,1,N,N,3
23968,2,1,1,1,1,N,8,7
23969,1,6,1,1,2,N,8,10
23970,1,N,1,1,1,N,N,N
23971,1,1,2,1,1,N,2,12
23972,2,1,2,1,2,N,0,7
23973,2,6,2,1,2,N,6,7
23974,2,6,1,1,1,N,5,4
23975,9,6,1,1,1,N,4,4
23976,1,1,1,1,1,N,0,5
23977,2,4,2,1,1,N,3,5
23978,9,6,2,1,2,N,9,10
23979,1,1,1,1,1,N,7,8
23980,1,1,2,1,1,N,7,10
23981,1,6,1,1,1,N,3,5
23982,2,N,1,1,1,N,N,3
23983,1,6,1,3,0,N,0,7
23984,2,6,1,1,2,N,5,5
23985,8,N,2,1,2,N,N,3
23986,1,3,2,1,1,N,4,7
23987,1,1,2,1,2,N,8,5
23988,2,1,2,1,1,N,9,7
23989,1,4,2,1,1,N,4,8
23990,2,6,1,1,1,N,1,4
23991,2,1,1,1,2,N,2,5
23992,6,1,2,1,1,N,0,9
23993,1,6,1,1,1,N,0,4
23994,2,5,2,1,2,N,8,7
23995,1,N,2,1,1,N,N,1
23996,1,6,2,3,0,N,0,7
23997,6,2,2,1,2,N,0,9
23998,1,1,2,1,1,N,5,8
23999,1,N,1,1,2,N,N,3
24000,2,N,1,1,2,N,N,3
24001,1,1,1,1,1,N,6,9
24002,2,6,1,3,0,N,0,9
24003,1,6,2,1,1,N,7,9
24004,2,4,1,1,1,N,8,10
24005,1,N,2,1,2,N,N,3
24006,6,N,2,1,1,N,N,3
24007,1,1,2,1,1,N,6,11
24008,1,4,2,3,0,N,0,6
24009,2,6,1,1,1,N,5,4
24010,1,1,1,1,1,N,8,9
24011,1,4,2,1,1,N,2,7
24012,1,6,1,1,2,N,2,4
24013,6,6,1,2,0,N,3,5
24014,6,6,2,1,1,N,1,8
24015,1,1,1,1,1,N,8,4
24016,1,N,1,1,2,N,N,N
24017,1,N,1,1,1,N,N,1
24018,1,6,2,2,0,N,0,7
24019,2,6,2,1,2,N,7,9
24020,1,6,1,1,2,N,5,7
24021,1,6,1,1,1,N,6,10
24022,2,6,2,1,2,N,2,7
24023,6,1,2,1,2,N,3,9
24024,1,6,1,1,1,N,1,4
24025,1,1,1,1,2,N,6,9
24026,2,4,2,1,1,N,4,7
24027,9,1,1,1,1,N,4,9
24028,1,1,2,1,1,N,3,8
24029,1,6,1,1,2,N,4,5
24030,2,1,2,1,2,N,8,7
24031,1,1,2,1,1,N,9,10
24032,1,4,2,1,2,N,8,10
24033,2,6,1,1,2,N,3,7
24034,1,6,2,1,1,N,0,6
24035,2,6,2,1,2,N,6,4
24036,1,1,1,1,1,N,9,7
24037,1,1,1,1,1,N,3,7
24038,2,5,2,1,1,N,2,10
24039,1,1,2,1,1,N,3,8
24040,1,6,2,1,1,N,1,9
24041,1,1,2,1,1,N,2,5
24042,2,6,2,1,1,N,3,6
24043,2,N,1,1,2,N,N,3
24044,1,N,1,1,1,N,N,3
24045,6,1,1,1,1,N,4,9
24046,6,6,1,1,2,N,9,9
24047,1,N,2,1,2,N,N,N
24048,6,4,2,1,1,N,5,3
24049,1,3,2,1,1,N,0,5
24050,8,6,1,1,1,N,5,9
24051,1,1,1,1,1,N,9,7
24052,1,6,2,1,1,N,7,9
24053,1,1,1,1,1,N,8,11
24054,1,6,2,3,0,N,0,7
24055,2,6,1,1,1,N,9,7
24056,2,1,1,1,1,N,5,7
24057,6,1,1,1,1,N,8,9
24058,1,6,1,1,0,N,3,7
24059,2,N,1,1,2,N,N,N
24060,2,N,1,1,1,N,N,3
24061,1,4,1,1,2,N,9,10
24062,8,N,2,1,2,N,3,8
24063,2,1,2,1,2,N,2,10
24064,1,6,1,1,2,N,4,8
24065,2,6,1,1,2,N,5,7
24066,1,3,2,1,1,N,6,4
24067,2,N,1,1,1,N,N,N
24068,1,1,1,1,1,N,8,9
24069,1,6,1,1,0,N,8,7
24070,1,4,2,1,1,N,9,11
24071,3,N,1,1,1,N,N,2
24072,1,4,2,1,2,N,7,7
24073,6,1,2,1,1,N,1,10
24074,2,6,1,1,2,N,2,4
24075,2,6,1,1,2,N,1,5
24076,2,1,2,1,1,N,5,7
24077,1,N,1,1,1,N,N,N
24078,1,4,2,1,1,N,5,7
24079,2,N,2,1,2,N,N,2
24080,2,3,2,1,2,N,2,4
24081,1,6,1,1,1,N,9,10
24082,5,2,1,3,0,N,5,5
24083,1,1,1,1,1,N,9,7
24084,1,1,1,1,1,N,7,9
24085,1,6,1,1,1,N,9,11
24086,1,1,1,1,1,N,5,9
24087,1,6,1,1,1,N,9,10
24088,8,1,2,1,1,N,0,4
24089,1,3,2,1,2,N,3,7
24090,1,6,2,1,1,N,6,7
24091,1,6,1,1,2,N,8,9
24092,1,6,2,1,2,N,1,7
24093,1,2,1,1,1,N,9,9
24094,1,4,2,1,2,N,2,5
24095,1,6,1,1,2,N,4,12
24096,1,6,2,1,2,N,7,10
24097,2,2,2,1,1,N,9,7
24098,7,2,1,1,1,N,5,5
24099,6,1,1,1,1,N,9,10
24100,1,3,2,1,1,N,3,7
24101,1,6,2,1,2,N,0,4
24102,9,N,1,1,1,N,N,3
24103,1,N,2,1,1,N,N,1
24104,1,1,2,1,1,N,9,9
24105,1,6,1,1,1,N,1,7
24106,1,1,2,1,1,N,7,8
24107,1,1,2,1,1,N,8,9
24108,1,1,1,1,1,N,8,9
24109,1,N,1,1,1,N,N,3
24110,1,6,1,3,0,N,8,9
24111,9,1,1,1,1,N,9,6
24112,2,6,2,1,1,N,8,9
24113,6,1,1,1,1,N,9,10
24114,1,1,2,1,1,N,8,10
24115,3,6,1,1,1,N,3,4
24116,2,4,2,1,2,N,4,10
24117,8,1,2,1,2,N,0,9
24118,1,6,1,1,2,N,9,8
24119,1,N,1,1,1,N,N,3
24120,1,6,1,1,1,N,1,4
24121,3,3,2,1,2,N,4,5
24122,1,1,1,1,2,N,7,10
24123,1,6,2,1,2,N,5,5
24124,1,N,1,1,1,N,N,3
24125,2,6,2,1,2,N,6,10
24126,1,6,1,3,0,N,0,7
24127,1,4,2,1,1,N,9,11
24128,3,N,1,1,1,N,N,1
24129,1,N,1,1,2,N,N,3
24130,1,N,1,1,1,N,N,3
24131,1,1,2,1,2,N,2,5
24132,1,1,1,1,1,N,8,8
24133,1,6,2,1,1,N,0,7
24134,6,4,1,1,1,N,5,9
24135,3,4,2,1,2,N,3,5
24136,1,6,2,1,1,N,1,4
24137,1,N,2,1,2,N,N,2
24138,2,N,2,1,2,N,N,3
24139,9,N,2,1,1,N,N,N
24140,1,N,1,1,1,N,N,3
24141,2,3,2,1,1,N,8,9
24142,1,1,1,1,1,N,9,9
24143,6,6,2,1,1,N,3,7
24144,1,1,2,1,1,N,8,9
24145,2,4,1,1,2,N,3,5
24146,2,N,2,1,1,N,N,3
24147,1,4,1,1,2,N,5,5
24148,2,1,1,1,2,N,8,9
24149,1,1,1,1,2,N,8,10
24150,1,1,2,1,1,N,9,7
24151,1,4,2,1,1,N,8,12
24152,1,6,2,1,1,N,5,4
24153,2,1,2,1,1,N,7,7
24154,1,4,1,1,1,N,5,7
24155,1,N,1,1,2,N,N,3
24156,1,6,1,1,1,N,0,10
24157,3,N,2,1,1,N,N,3
24158,8,1,1,1,2,N,4,5
24159,1,1,2,1,1,N,7,10
24160,1,N,1,1,2,N,4,1
24161,8,2,1,1,2,N,0,5
24162,1,6,1,1,1,N,1,4
24163,6,1,1,1,1,N,9,11
24164,2,4,2,1,2,N,0,4
24165,1,1,1,1,1,N,2,5
24166,6,6,2,3,0,N,0,7
24167,2,6,1,3,0,N,0,7
24168,2,1,1,1,1,N,4,5
24169,1,1,1,1,1,N,4,7
24170,2,6,1,1,2,N,4,5
24171,2,6,2,1,1,N,0,4
24172,2,6,1,1,1,N,7,9
24173,8,N,1,1,2,N,N,3
24174,2,N,2,1,1,N,N,N
24175,2,3,1,1,2,N,6,8
24176,9,N,2,1,1,N,N,3
24177,2,6,1,1,2,N,0,7
24178,6,6,2,3,0,N,0,7
24179,1,N,1,1,1,N,N,3
24180,6,1,2,1,1,N,0,8
24181,1,1,2,1,1,N,9,10
24182,1,N,1,1,1,N,N,3
24183,1,1,1,1,1,N,9,11
24184,2,6,1,1,2,5,2,4
24185,1,6,1,1,2,N,2,11
24186,2,4,2,1,2,N,2,5
24187,2,4,2,1,1,N,1,5
24188,1,1,2,1,1,N,9,9
24189,6,6,2,1,1,N,4,9
24190,1,6,2,1,1,N,5,5
24191,1,6,2,1,2,N,2,9
24192,1,4,1,1,1,N,9,9
24193,6,6,2,1,2,N,1,9
24194,1,1,2,1,1,N,7,12
24195,1,1,1,1,1,N,7,5
24196,1,4,1,1,1,N,3,5
24197,1,4,2,1,1,N,5,7
24198,8,6,2,1,2,N,2,5
24199,6,6,2,1,1,N,3,5
24200,1,2,1,1,2,N,9,11
24201,2,N,2,1,2,N,N,N
24202,1,6,2,1,1,N,3,5
24203,2,6,1,1,1,N,4,7
24204,1,6,1,3,0,N,7,5
24205,1,N,1,1,2,N,N,N
24206,1,N,1,1,1,N,N,3
24207,3,N,2,1,2,N,N,3
24208,1,1,1,1,2,N,9,12
24209,1,6,2,1,2,N,3,9
24210,1,N,2,1,1,N,N,2
24211,1,2,1,2,0,N,1,5
24212,2,4,2,1,2,N,3,8
24213,8,1,1,1,1,N,0,5
24214,1,4,2,1,1,N,6,9
24215,3,1,1,1,1,N,0,3
24216,1,1,1,1,1,N,8,10
24217,1,1,2,1,1,N,5,5
24218,1,1,2,1,1,N,7,6
24219,1,1,1,1,1,N,5,10
24220,1,1,1,1,1,N,9,10
24221,2,4,2,1,1,N,4,5
24222,2,3,2,1,1,N,3,5
24223,1,6,1,1,1,N,9,10
24224,6,6,1,1,1,N,9,9
24225,1,N,2,1,1,N,N,3
24226,1,1,1,1,2,N,9,9
24227,2,5,2,1,2,N,4,4
24228,1,1,1,1,2,N,4,9
24229,2,1,1,1,2,N,7,8
24230,2,1,2,1,2,N,8,9
24231,1,6,2,1,2,2,2,5
24232,1,6,1,3,0,N,3,7
24233,1,1,1,1,1,N,5,8
24234,8,N,2,1,1,N,N,3
24235,1,3,2,1,1,N,2,5
24236,3,N,1,1,1,N,N,3
24237,1,3,2,2,0,N,2,5
24238,1,1,1,1,1,N,3,3
24239,1,3,1,3,0,N,0,3
24240,2,N,2,1,1,N,N,N
24241,1,6,1,1,2,N,5,7
24242,1,1,2,1,1,N,3,9
24243,9,1,1,1,2,N,N,2
24244,1,3,2,1,1,N,5,7
24245,8,N,1,1,2,N,N,1
24246,1,3,2,1,1,N,3,9
24247,1,1,1,1,1,N,3,9
24248,1,3,2,1,1,N,2,9
24249,2,4,1,1,2,N,8,9
24250,1,6,2,1,1,N,1,7
24251,1,1,1,1,1,N,7,8
24252,1,N,1,1,1,N,N,3
24253,9,1,2,1,1,N,2,6
24254,2,6,1,1,1,N,2,7
24255,2,6,1,1,2,N,5,5
24256,1,6,2,1,1,N,9,9
24257,6,1,2,1,1,N,3,10
24258,1,1,2,1,1,N,9,7
24259,3,5,2,1,2,N,1,10
24260,1,6,2,1,2,N,4,9
24261,6,1,2,1,1,2,4,9
24262,1,N,2,1,1,N,N,2
24263,6,1,1,1,1,N,1,7
24264,1,1,1,1,1,N,1,7
24265,1,1,2,1,1,N,1,5
24266,6,1,1,1,1,N,9,5
24267,2,4,2,1,2,N,2,7
24268,2,5,1,1,1,N,4,4
24269,1,1,2,1,1,N,5,8
24270,1,N,1,1,2,N,N,2
24271,6,6,2,1,1,N,2,7
24272,1,N,1,1,1,N,N,2
24273,2,1,2,1,1,N,6,7
24274,2,6,1,1,1,N,7,9
24275,8,N,1,1,2,N,7,1
24276,1,1,2,1,1,N,6,11
24277,1,1,2,1,1,N,9,10
24278,2,N,2,1,2,N,N,4
24279,6,1,2,1,1,N,8,10
24280,1,1,1,1,1,N,9,10
24281,2,N,2,1,1,N,N,3
24282,2,6,2,1,1,N,4,4
24283,2,4,1,1,2,N,3,7
24284,1,6,1,1,2,N,1,7
24285,1,1,2,1,1,N,6,11
24286,6,6,1,1,2,N,1,7
24287,2,6,2,1,2,N,0,7
24288,1,1,2,1,1,N,4,9
24289,8,6,2,1,2,N,6,7
24290,1,1,2,1,1,N,9,9
24291,6,6,2,1,1,N,0,9
24292,1,2,2,1,2,N,2,11
24293,2,6,2,1,2,N,6,5
24294,2,3,1,1,1,N,3,5
24295,1,6,2,1,1,N,2,7
24296,1,N,1,1,2,N,N,N
24297,1,1,2,1,1,N,0,8
24298,1,1,2,1,1,N,8,5
24299,8,1,2,1,1,N,6,5
24300,1,N,1,1,1,N,N,N
24301,1,6,1,3,0,N,0,6
24302,3,1,2,1,1,N,N,2
24303,1,1,1,1,1,N,6,9
24304,6,N,2,1,1,N,N,3
24305,1,3,2,1,2,2,3,5
24306,2,1,2,1,1,N,8,10
24307,3,1,2,1,2,2,3,7
24308,1,1,1,1,1,N,9,10
24309,2,N,1,1,1,N,N,1
24310,1,1,2,1,1,N,8,10
24311,1,1,1,1,2,N,9,11
24312,6,N,1,1,1,N,N,1
24313,1,6,1,1,2,N,9,10
24314,1,N,1,1,1,N,7,7
24315,1,6,1,1,2,N,6,5
24316,1,3,2,1,1,N,1,8
24317,2,3,2,1,1,N,1,5
24318,2,6,2,1,2,N,6,4
24319,1,2,2,1,2,N,2,7
24320,2,6,2,2,0,N,0,7
24321,1,6,1,1,1,N,7,4
24322,1,1,1,1,1,N,6,8
24323,2,6,2,1,2,N,7,7
24324,1,2,2,1,2,N,4,5
24325,1,1,2,1,1,N,3,7
24326,1,6,2,1,2,N,3,10
24327,2,1,2,1,2,N,4,7
24328,1,6,1,1,2,N,2,5
24329,1,N,1,1,1,N,N,3
24330,1,6,1,1,2,N,0,4
24331,1,2,1,1,1,N,6,4
24332,1,1,1,1,2,N,7,9
24333,1,2,1,1,1,N,1,5
24334,1,6,1,1,2,N,9,12
24335,1,1,1,1,2,N,5,7
24336,1,1,2,1,2,N,5,9
24337,1,1,1,1,2,N,6,5
24338,1,1,2,1,1,N,6,5
24339,1,N,2,1,2,N,N,3
24340,1,6,1,1,2,N,7,9
24341,1,6,2,3,0,N,1,9
24342,1,1,2,1,2,N,0,3
24343,1,1,2,1,1,N,6,9
24344,2,6,1,3,0,N,3,6
24345,1,6,1,3,0,N,2,5
24346,1,6,2,1,2,N,0,3
24347,1,6,2,1,2,5,7,9
24348,7,N,2,1,1,N,4,8
24349,1,6,1,1,1,N,7,9
24350,1,3,2,1,1,N,6,9
24351,2,N,1,1,1,N,N,4
24352,6,6,2,1,1,N,0,5
24353,1,N,1,1,1,N,N,2
24354,3,4,2,1,2,N,0,10
24355,3,1,2,1,1,N,6,8
24356,2,4,2,1,2,N,8,9
24357,2,6,1,1,1,N,0,7
24358,6,6,1,2,0,N,8,12
24359,3,3,2,1,1,N,1,10
24360,1,1,2,1,1,N,8,10
24361,2,6,2,1,2,N,0,4
24362,8,1,1,1,2,N,2,5
24363,1,6,2,1,2,N,7,9
24364,2,6,1,1,1,N,1,9
24365,1,6,2,1,1,N,8,4
24366,1,3,2,1,1,N,3,10
24367,1,1,2,1,1,N,4,3
24368,1,6,2,1,2,N,0,9
24369,1,1,1,1,1,N,9,10
24370,3,N,2,1,1,N,N,3
24371,1,6,1,1,1,N,4,9
24372,1,6,2,1,1,N,0,4
24373,9,N,1,1,1,N,N,N
24374,1,1,1,1,2,N,4,7
24375,2,1,2,1,1,N,4,5
24376,1,1,2,1,2,N,8,12
24377,2,N,1,1,2,N,N,N
24378,8,1,1,1,1,N,8,5
24379,1,4,2,1,1,N,8,9
24380,1,6,2,1,1,N,0,4
24381,2,6,2,1,1,N,5,5
24382,2,5,2,3,0,N,1,5
24383,1,1,2,1,2,N,4,12
24384,1,1,2,1,1,N,9,11
24385,1,N,1,1,2,N,N,2
24386,1,N,1,1,1,N,N,3
24387,2,4,1,1,2,N,8,8
24388,6,6,1,1,2,N,1,9
24389,1,6,1,1,1,N,5,7
24390,2,1,2,1,1,N,2,4
24391,1,1,2,1,1,N,9,10
24392,1,6,2,1,2,N,8,10
24393,1,1,2,1,1,N,9,8
24394,1,6,1,1,2,N,6,5
24395,1,4,2,3,0,N,2,7
24396,1,1,2,1,1,N,2,9
24397,1,3,2,1,2,N,4,12
24398,2,3,2,1,2,N,4,1
24399,9,1,2,1,1,N,8,10
24400,2,6,1,1,2,N,4,7
24401,1,6,1,2,0,N,0,4
24402,6,6,2,1,2,N,2,10
24403,9,6,2,1,2,N,6,9
24404,1,6,1,3,0,N,8,5
24405,6,1,2,1,2,N,5,9
24406,1,6,2,1,1,N,7,5
24407,2,6,2,1,2,N,6,7
24408,2,6,2,3,0,N,0,7
24409,1,6,1,1,2,N,6,4
24410,1,1,1,1,1,N,6,9
24411,1,1,2,1,1,N,4,7
24412,1,6,1,1,2,N,9,10
24413,1,6,1,1,2,N,8,9
24414,8,6,2,1,1,N,0,4
24415,1,3,2,1,1,N,9,10
24416,2,1,2,1,2,N,7,5
24417,2,6,1,1,1,N,0,5
24418,1,6,1,1,1,N,4,10
24419,2,1,2,1,1,N,6,7
24420,1,3,1,1,1,N,6,9
24421,1,1,1,1,1,N,9,9
24422,6,1,2,1,1,N,0,11
24423,2,6,1,3,0,N,0,7
24424,1,3,2,1,1,N,4,1
24425,1,1,1,1,1,N,8,11
24426,1,6,1,1,1,N,9,9
24427,1,6,2,1,1,N,1,5
24428,1,3,2,1,2,N,6,9
24429,1,2,1,1,2,N,8,10
24430,2,6,1,1,1,N,1,9
24431,2,3,2,1,2,N,7,5
24432,2,4,2,1,2,N,2,6
24433,6,1,1,1,1,N,8,10
24434,1,6,2,2,0,N,0,3
24435,2,6,1,1,0,N,3,7
24436,1,1,2,1,1,N,8,12
24437,9,1,1,1,1,N,3,3
24438,2,6,2,1,1,N,6,9
24439,1,6,2,1,2,N,3,7
24440,1,1,1,1,1,N,6,9
24441,8,N,1,1,1,N,N,3
24442,2,1,1,1,2,N,6,7
24443,1,1,1,1,2,N,2,5
24444,1,N,1,1,1,N,N,3
24445,2,4,2,1,1,N,5,10
24446,1,N,2,1,1,N,N,2
24447,1,6,1,1,1,N,8,11
24448,1,N,2,1,1,N,N,3
24449,1,1,2,1,1,N,9,9
24450,1,6,1,1,2,N,3,9
24451,8,1,2,1,2,N,3,9
24452,1,1,2,1,2,N,1,4
24453,2,4,2,1,1,N,2,7
24454,1,6,1,3,0,N,3,7
24455,2,1,1,1,1,N,4,8
24456,2,6,2,1,2,N,0,8
24457,2,6,1,1,1,N,6,9
24458,1,3,1,1,1,N,3,9
24459,6,6,2,2,0,N,1,7
24460,1,N,1,1,2,N,N,N
24461,6,1,1,1,1,N,0,5
24462,6,N,2,1,1,N,N,2
24463,2,5,2,1,1,N,0,5
24464,3,4,2,1,2,N,7,7
24465,1,N,2,1,1,N,N,3
24466,1,1,2,1,1,N,3,5
24467,1,6,2,1,1,N,1,5
24468,1,N,1,1,2,N,N,N
24469,1,N,1,1,1,N,N,N
24470,1,N,1,1,2,N,N,3
24471,6,1,2,1,1,N,9,11
24472,1,6,2,1,1,N,9,10
24473,1,3,1,1,1,N,3,5
24474,1,1,2,1,1,N,3,9
24475,2,1,1,1,1,N,2,3
24476,2,4,2,1,2,5,5,6
24477,8,N,2,1,2,N,7,12
24478,2,5,2,1,2,N,6,7
24479,2,1,2,1,1,N,0,11
24480,1,1,1,1,1,N,9,7
24481,1,1,2,1,1,N,8,9
24482,1,1,1,1,1,N,7,9
24483,1,6,1,1,1,N,5,4
24484,1,1,2,1,2,N,4,7
24485,2,4,2,1,1,N,0,6
24486,1,4,2,1,1,N,3,7
24487,1,6,2,3,0,N,2,8
24488,2,6,2,1,2,N,0,6
24489,1,6,2,1,2,N,8,10
24490,2,6,2,1,1,N,0,7
24491,9,1,2,1,1,N,9,9
24492,2,4,2,1,1,N,2,10
24493,6,6,1,1,1,N,9,10
24494,8,1,2,1,2,N,2,5
24495,9,N,2,1,1,N,N,2
24496,2,6,1,1,2,N,3,9
24497,1,1,2,1,1,N,6,9
24498,1,N,2,1,1,N,N,3
24499,1,1,1,1,1,N,7,7
24500,1,1,2,1,1,N,4,5
24501,8,N,2,1,2,N,N,1
24502,2,6,2,1,2,N,4,8
24503,1,3,1,1,1,N,5,4
24504,1,1,2,1,1,N,3,7
24505,9,1,1,1,1,N,7,11
24506,3,N,1,1,2,N,N,1
24507,2,6,1,2,0,N,4,7
24508,3,6,2,1,1,N,7,5
24509,2,1,1,1,2,N,9,5
24510,1,N,1,1,1,N,N,3
24511,1,N,2,1,2,N,N,1
24512,2,6,1,1,1,N,7,5
24513,1,4,1,1,2,N,3,6
24514,2,6,1,1,1,N,1,7
24515,9,N,1,1,2,N,N,3
24516,6,6,2,3,0,N,8,7
24517,5,3,2,1,1,N,9,7
24518,1,1,1,1,1,N,9,11
24519,2,N,1,1,2,N,N,3
24520,1,1,1,1,1,N,9,10
24521,1,4,1,1,1,N,3,10
24522,8,2,2,1,1,N,2,4
24523,1,4,1,1,1,N,0,9
24524,1,3,2,1,1,N,3,10
24525,1,N,2,1,1,N,N,N
24526,1,N,2,1,1,N,N,N
24527,2,1,2,1,1,N,2,5
24528,8,6,1,2,0,N,1,7
24529,2,6,2,1,1,N,0,7
24530,6,1,1,1,1,N,2,11
24531,1,1,1,1,1,N,8,9
24532,5,4,2,1,2,N,6,5
24533,8,1,1,1,2,N,5,9
24534,1,6,1,1,2,N,9,9
24535,6,4,2,1,1,N,8,12
24536,6,1,1,1,1,N,9,11
24537,1,6,1,1,2,N,0,5
24538,1,1,2,1,1,N,1,12
24539,6,1,1,1,1,N,9,10
24540,1,1,2,1,1,N,7,10
24541,1,1,1,1,1,N,9,10
24542,1,6,2,1,1,N,7,9
24543,1,1,1,1,1,N,8,11
24544,2,6,2,1,2,N,3,7
24545,2,1,2,1,2,N,2,7
24546,1,1,2,1,1,N,8,7
24547,1,4,1,1,1,N,6,7
24548,1,1,1,1,1,N,9,9
24549,1,6,1,1,2,N,0,4
24550,2,N,1,1,1,N,N,3
24551,2,3,1,1,2,N,4,7
24552,1,1,1,1,1,N,8,10
24553,1,4,1,1,1,N,0,7
24554,2,1,1,1,1,N,0,4
24555,2,6,2,1,1,N,1,5
24556,1,6,2,1,2,N,9,9
24557,2,1,2,1,1,N,1,8
24558,2,6,2,1,2,N,2,5
24559,1,N,1,1,2,N,N,3
24560,1,6,2,3,0,N,2,7
24561,2,1,2,1,1,N,0,7
24562,1,6,1,1,1,N,9,7
24563,6,5,2,1,2,N,6,9
24564,1,3,1,1,1,N,3,3
24565,2,6,1,3,0,N,0,7
24566,1,N,1,1,2,N,N,1
24567,1,6,1,3,0,N,8,7
24568,1,N,2,1,2,N,N,3
24569,1,1,2,1,1,N,1,9
24570,6,6,1,1,1,N,0,4
24571,1,1,1,1,1,N,0,4
24572,6,4,1,1,1,N,7,10
24573,9,N,2,1,1,N,N,N
24574,1,N,1,1,2,4,N,4
24575,8,6,1,1,2,N,6,9
24576,2,N,1,1,2,N,N,3
24577,1,3,1,2,0,N,3,5
24578,2,1,1,1,1,N,8,7
24579,6,5,2,1,1,N,6,10
24580,1,1,1,1,1,N,1,5
24581,2,1,2,1,1,N,9,5
24582,1,1,1,1,1,N,3,4
24583,1,6,1,1,2,N,9,9
24584,1,1,1,1,1,N,0,7
24585,2,5,2,3,0,N,1,8
24586,2,N,1,1,1,N,N,2
24587,1,1,1,1,1,N,9,9
24588,2,6,1,1,1,N,1,7
24589,1,1,2,1,1,N,9,10
24590,6,6,2,1,2,N,4,5
24591,2,6,1,1,2,N,2,4
24592,1,1,2,1,1,N,2,7
24593,2,1,2,1,1,N,6,7
24594,8,6,2,2,0,N,0,4
24595,1,6,1,1,1,N,6,11
24596,1,6,2,1,2,N,6,7
24597,6,1,2,1,1,N,9,10
24598,1,1,2,1,1,N,9,9
24599,1,6,1,1,1,N,4,7
24600,8,6,1,1,2,N,1,1
24601,6,2,2,3,0,N,0,7
24602,2,6,1,1,2,N,8,9
24603,1,1,2,1,1,N,6,5
24604,1,N,1,1,1,N,N,3
24605,2,4,2,1,1,N,5,5
24606,1,1,1,1,1,N,6,7
24607,2,1,2,1,1,N,3,7
24608,2,1,1,1,1,N,0,8
24609,1,6,1,2,0,N,0,7
24610,2,4,2,1,2,N,3,10
24611,6,1,2,1,1,N,5,8
24612,1,1,2,1,1,N,0,7
24613,6,6,2,1,2,N,9,9
24614,2,6,2,1,2,N,0,4
24615,2,1,2,1,1,N,2,7
24616,1,4,1,1,2,N,2,6
24617,6,4,2,3,0,N,0,7
24618,1,4,2,1,1,N,4,8
24619,1,1,2,1,1,N,9,11
24620,2,5,2,1,2,N,8,10
24621,1,1,2,1,2,N,0,1
24622,9,6,1,1,1,N,3,10
24623,2,6,2,1,2,N,2,5
24624,1,6,1,1,2,N,7,5
24625,1,6,1,1,2,N,9,9
24626,2,4,2,1,2,N,7,9
24627,1,1,1,1,1,N,8,9
24628,1,N,2,1,2,N,N,1
24629,1,N,1,1,1,N,N,N
24630,1,1,1,1,1,N,9,10
24631,1,N,1,1,2,N,N,1
24632,1,1,1,1,2,N,7,10
24633,1,6,1,1,2,N,0,7
24634,2,4,1,1,2,N,2,7
24635,1,3,1,1,1,N,6,7
24636,2,N,2,1,1,N,N,3
24637,1,6,1,1,2,N,2,6
24638,6,1,1,1,1,N,9,10
24639,3,3,2,1,2,N,6,1
24640,1,1,1,1,1,N,9,5
24641,6,1,2,1,1,N,7,9
24642,2,5,2,1,2,N,4,5
24643,7,N,2,1,1,N,N,N
24644,1,N,2,1,1,N,N,3
24645,1,4,1,1,1,N,2,9
24646,1,4,1,1,1,N,7,10
24647,3,6,1,1,2,N,6,5
24648,1,1,2,1,1,N,9,11
24649,1,1,1,1,1,N,5,7
24650,1,6,1,1,2,N,4,7
24651,1,4,1,1,1,N,8,10
24652,1,6,2,3,0,N,4,7
24653,1,6,2,1,2,N,1,9
24654,2,4,1,1,2,N,7,5
24655,1,6,2,1,1,N,3,9
24656,1,6,1,1,1,N,1,5
24657,2,N,2,1,2,N,N,2
24658,2,5,2,1,2,N,4,4
24659,3,6,1,1,1,N,6,5
24660,1,N,1,1,1,N,N,3
24661,2,6,1,1,2,N,0,7
24662,2,N,1,1,2,N,N,2
24663,2,1,1,1,1,N,8,10
24664,1,6,2,1,1,N,6,5
24665,1,1,2,1,1,N,8,10
24666,1,1,2,1,1,N,6,5
24667,1,6,1,2,0,N,0,7
24668,1,1,1,1,1,N,1,7
24669,1,1,2,1,1,N,3,6
24670,1,N,2,1,1,N,N,4
24671,2,6,1,1,2,N,5,9
24672,2,1,1,1,1,N,2,3
24673,3,6,1,1,2,N,0,3
24674,2,6,2,1,2,N,2,4
24675,1,6,2,1,2,N,2,5
24676,1,6,2,1,1,N,8,5
24677,8,2,2,1,1,N,5,5
24678,1,N,1,1,1,N,N,2
24679,1,N,1,1,1,N,N,2
24680,1,1,2,1,1,N,4,5
24681,1,3,2,3,0,N,3,9
24682,2,3,2,1,1,N,6,5
