,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
24296,6,1,1,1,2,N,9,10
24297,2,6,2,1,2,N,1,7
24298,1,6,1,1,1,N,9,9
24299,2,4,1,1,2,N,2,7
24300,1,1,2,1,1,N,9,10
24301,3,4,2,1,2,N,5,7
24302,1,6,1,1,1,N,9,10
24303,1,3,2,1,1,N,5,8
24304,9,N,2,1,1,N,N,2
24305,1,3,2,1,1,N,8,7
24306,6,6,1,1,1,N,0,4
24307,1,6,2,1,1,N,0,5
24308,2,N,2,1,1,N,N,2
24309,2,1,1,1,2,N,5,7
24310,1,6,2,1,2,N,8,9
24311,2,6,2,1,2,N,3,7
24312,1,3,2,1,1,N,9,9
24313,2,6,1,1,2,N,2,4
24314,1,1,1,1,1,N,3,7
24315,1,6,2,1,2,N,2,9
24316,1,1,1,1,1,N,5,5
24317,2,4,2,1,1,N,6,7
24318,2,N,1,1,2,N,N,N
24319,1,6,1,1,2,N,6,10
24320,1,6,1,1,2,N,6,9
24321,1,3,2,1,1,N,4,9
24322,1,3,2,1,2,N,7,6
24323,1,1,1,1,1,N,2,12
24324,8,6,1,1,2,N,6,5
24325,2,N,1,1,2,N,N,3
24326,2,6,2,1,2,N,2,7
24327,2,3,2,1,1,N,6,7
24328,2,3,2,1,2,N,2,4
24329,3,N,1,1,2,N,N,3
24330,6,1,2,1,2,N,9,10
24331,1,6,1,1,1,N,0,4
24332,1,1,1,1,1,N,4,9
24333,2,1,1,1,1,N,6,6
24334,8,1,2,1,1,N,4,5
24335,1,6,2,3,0,N,4,7
24336,1,1,2,1,1,N,9,9
24337,2,1,2,1,2,N,2,8
24338,1,1,1,1,2,N,9,10
24339,2,6,1,3,0,N,6,10
24340,1,1,2,1,1,N,6,10
24341,2,5,2,1,2,N,0,5
24342,2,6,1,1,2,N,0,5
24343,2,N,2,1,2,N,N,N
24344,1,2,1,1,1,N,9,10
24345,1,1,1,1,1,N,9,9
24346,2,N,1,1,2,N,N,1
24347,1,N,1,1,2,N,N,N
24348,3,N,1,1,2,N,N,N
24349,9,4,1,1,1,N,1,5
24350,1,1,1,1,1,N,6,9
24351,6,3,2,1,2,N,4,10
24352,1,1,1,1,1,N,9,9
24353,1,6,1,1,1,N,0,5
24354,1,6,2,1,1,N,1,4
24355,1,N,2,1,1,N,N,1
24356,3,N,1,1,1,N,N,N
24357,1,3,2,1,1,N,7,12
24358,1,1,1,1,1,N,5,7
24359,1,4,2,1,2,N,6,5
24360,1,1,2,1,1,N,8,9
24361,1,6,1,1,1,N,1,4
24362,1,1,2,1,1,N,9,8
24363,1,1,1,1,1,N,9,10
24364,9,N,1,1,1,N,N,3
24365,6,N,1,1,2,N,N,3
24366,1,6,1,1,1,N,9,7
24367,1,1,1,1,1,N,6,6
24368,1,6,1,3,0,N,2,5
24369,1,6,2,1,1,N,6,9
24370,1,6,2,1,2,N,7,7
24371,3,6,1,1,1,N,1,10
24372,8,N,1,1,2,N,N,N
24373,1,6,2,1,1,N,1,5
24374,2,N,2,1,1,N,N,3
24375,1,N,2,1,1,N,N,3
24376,1,1,1,1,1,N,5,6
24377,1,1,1,1,1,N,5,8
24378,1,1,2,1,2,N,4,8
24379,1,6,1,1,1,N,5,10
24380,1,6,1,1,1,N,0,7
24381,1,6,1,1,2,N,6,10
24382,1,6,1,1,2,N,2,5
24383,1,1,2,1,1,N,2,9
24384,2,N,2,1,1,N,N,2
24385,2,5,2,1,1,N,2,5
24386,1,1,2,1,1,N,9,11
24387,6,6,2,1,1,N,1,7
24388,2,6,2,1,2,N,1,7
24389,1,1,2,1,1,N,8,10
24390,2,4,2,1,1,N,4,9
24391,6,1,1,1,1,N,8,10
24392,1,6,2,1,1,N,1,9
24393,9,6,1,1,1,N,7,9
24394,2,N,2,1,2,N,N,N
24395,8,N,1,1,2,N,N,3
24396,1,4,2,1,1,N,7,9
24397,1,1,1,1,1,N,9,11
24398,8,2,1,1,2,N,6,6
24399,2,N,1,1,1,N,N,3
24400,1,1,2,1,1,N,7,9
24401,2,6,2,1,2,N,4,9
24402,1,1,1,1,1,N,9,9
24403,6,6,2,1,2,N,1,12
24404,3,3,2,1,2,N,8,8
24405,2,6,2,1,2,N,2,4
24406,1,1,2,1,1,N,7,10
24407,1,6,1,2,0,N,3,9
24408,2,6,2,1,2,N,3,5
24409,6,3,2,1,1,N,8,12
24410,6,1,2,1,1,N,9,6
24411,1,1,2,1,1,N,7,10
24412,8,N,1,1,2,N,N,3
24413,2,6,2,1,1,N,1,4
24414,9,1,2,1,2,N,3,9
24415,1,1,1,1,1,N,4,7
24416,2,N,1,1,1,N,N,3
24417,2,N,1,1,2,N,N,3
24418,8,1,2,1,2,N,7,12
24419,1,1,1,1,1,N,7,10
24420,1,6,1,3,0,N,4,7
24421,2,3,1,1,2,N,4,4
24422,2,1,2,1,1,N,2,4
24423,1,4,2,1,1,N,3,4
24424,2,6,1,1,1,N,3,7
24425,1,1,2,1,1,N,9,10
24426,1,6,1,1,2,N,9,10
24427,8,6,1,1,1,N,2,4
24428,1,2,1,1,1,N,3,10
24429,1,6,2,1,1,N,0,4
24430,6,6,2,1,1,N,0,4
24431,1,6,1,1,2,N,6,4
24432,1,N,2,1,1,N,N,3
24433,1,1,2,1,1,N,7,8
24434,1,N,1,1,1,N,N,3
24435,2,6,1,1,1,6,2,7
24436,1,6,1,1,2,N,0,3
24437,3,1,1,1,1,N,1,5
24438,6,6,2,1,1,N,9,12
24439,1,6,2,1,2,N,0,3
24440,1,1,2,1,1,N,8,9
24441,1,1,2,1,2,N,4,10
24442,2,6,1,1,2,N,6,5
24443,1,N,2,1,1,N,N,2
24444,8,6,1,1,2,N,4,4
24445,1,2,1,1,1,N,4,4
24446,6,1,1,1,1,N,9,12
24447,2,3,2,1,2,N,2,3
24448,2,4,2,1,1,N,6,8
24449,1,6,2,1,2,N,6,7
24450,1,6,2,1,1,N,1,5
24451,1,1,2,1,1,N,6,9
24452,1,6,1,3,0,N,2,6
24453,5,3,1,1,1,N,1,1
24454,6,N,1,1,1,N,N,3
24455,1,3,2,1,2,N,9,9
24456,1,1,1,1,1,N,8,9
24457,1,N,1,1,1,N,N,3
24458,1,6,2,1,1,N,1,6
24459,6,1,2,1,1,N,2,7
24460,9,2,2,3,0,N,1,7
24461,1,6,2,1,2,N,2,5
24462,2,6,1,1,2,N,2,1
24463,6,6,2,1,2,N,0,7
24464,2,N,1,1,1,N,N,3
24465,2,N,2,1,1,N,N,3
24466,1,N,1,1,1,N,N,3
24467,2,6,1,3,0,N,0,1
24468,1,1,2,1,1,N,9,10
24469,2,6,2,1,2,N,2,5
24470,1,1,2,1,2,N,2,10
24471,1,6,1,1,2,N,7,9
24472,1,N,1,3,0,N,N,3
24473,2,4,2,1,1,N,9,12
24474,2,N,1,1,2,N,N,3
24475,1,N,2,1,1,N,N,4
24476,6,1,2,1,2,N,2,5
24477,2,3,2,1,1,N,2,5
24478,1,1,2,1,1,N,8,10
24479,3,1,1,1,2,N,3,8
24480,2,4,1,1,1,N,6,2
24481,1,1,2,1,1,N,1,10
24482,8,4,2,1,2,N,4,7
24483,1,6,1,1,2,N,2,9
24484,1,1,1,1,1,N,8,12
24485,1,5,2,2,0,N,7,7
24486,2,6,1,1,2,N,4,5
24487,1,N,2,1,1,N,N,1
24488,1,6,2,3,0,N,1,6
24489,9,1,2,1,2,N,6,8
24490,1,6,2,1,1,N,0,9
24491,8,1,2,1,1,N,7,6
24492,3,N,2,1,1,N,N,3
24493,9,6,2,1,0,N,3,4
24494,1,6,2,1,1,N,0,4
24495,1,6,1,1,1,N,3,4
24496,2,2,2,1,1,N,9,8
24497,9,N,1,1,2,N,N,3
24498,3,1,1,1,1,N,0,5
24499,9,N,1,1,1,N,N,3
24500,2,5,2,1,2,N,4,10
24501,1,5,2,1,1,N,0,6
24502,9,N,2,1,1,N,N,1
24503,1,1,2,1,2,N,9,10
24504,2,6,1,1,2,N,3,5
24505,1,6,1,1,1,N,5,9
24506,6,6,2,1,2,N,2,4
24507,1,6,1,3,0,N,2,6
24508,2,6,1,1,2,N,7,7
24509,9,1,2,1,1,N,0,3
24510,1,6,2,1,1,N,9,9
24511,8,N,2,1,1,N,N,3
24512,6,6,2,1,2,N,0,9
24513,6,1,1,1,1,N,9,10
24514,1,1,1,1,1,N,8,11
24515,1,1,2,1,2,N,8,9
24516,9,6,1,1,2,N,9,9
24517,1,6,2,1,2,N,2,5
24518,1,6,2,1,2,N,1,8
24519,1,6,1,1,1,N,0,4
24520,2,6,2,1,2,N,6,7
24521,1,N,2,1,2,N,N,2
24522,1,6,1,1,2,N,6,8
24523,1,6,1,1,2,N,7,9
24524,1,1,1,1,1,N,1,8
24525,1,1,2,1,1,N,9,11
24526,2,6,1,2,0,N,2,7
24527,8,N,1,1,1,N,N,3
24528,1,6,1,1,2,N,2,7
24529,1,6,1,1,1,N,5,9
24530,1,4,2,1,1,N,9,9
24531,8,6,2,1,2,N,0,4
24532,6,1,2,1,1,N,9,12
24533,1,6,2,1,1,N,7,7
24534,1,N,1,1,2,N,N,N
24535,2,4,1,1,2,N,2,5
24536,3,3,2,1,1,N,4,7
24537,2,N,1,1,2,N,N,1
24538,1,N,1,1,1,N,N,N
24539,1,6,2,3,0,N,1,7
24540,6,1,2,1,1,N,9,10
24541,1,1,1,1,1,N,7,10
24542,1,1,2,1,1,N,7,11
24543,1,1,2,1,1,N,4,9
24544,1,6,1,1,2,N,7,7
24545,6,1,1,1,1,N,9,10
24546,1,1,2,1,1,N,0,7
24547,1,4,2,1,2,N,4,7
24548,1,6,2,1,1,N,3,5
24549,2,6,2,1,2,N,3,7
24550,1,6,2,1,2,N,2,8
24551,1,6,1,3,0,N,0,5
24552,2,6,2,1,1,N,3,7
24553,6,1,1,1,2,N,0,1
24554,1,6,1,1,1,N,8,4
24555,1,6,2,1,1,N,0,5
24556,6,6,1,2,0,N,0,4
24557,1,1,2,1,1,N,2,7
24558,1,1,2,1,1,5,8,12
24559,1,1,1,1,1,5,7,11
24560,2,1,1,1,2,N,3,9
24561,1,1,1,1,2,N,8,11
24562,2,6,2,1,2,N,4,5
24563,2,1,1,1,1,N,6,9
24564,1,6,2,3,0,N,0,7
24565,2,1,2,1,1,N,3,5
24566,1,1,2,1,1,N,6,9
24567,1,6,2,3,0,N,0,9
24568,2,6,1,1,2,N,0,4
24569,1,2,2,1,2,N,1,10
24570,6,6,1,1,2,N,1,10
24571,1,4,2,1,1,N,9,12
24572,1,N,1,1,1,N,N,3
24573,2,6,1,1,2,N,0,5
24574,8,1,2,1,2,N,7,7
24575,2,N,2,1,2,N,N,3
24576,1,2,2,1,1,N,3,5
24577,1,1,2,1,1,N,1,9
24578,1,6,1,1,2,N,2,9
24579,2,6,2,1,2,N,0,5
24580,6,6,2,1,2,N,3,7
24581,1,1,1,1,1,N,7,11
24582,1,6,2,3,0,N,0,6
24583,6,1,1,1,1,N,6,5
24584,9,N,1,1,2,N,7,7
24585,6,6,1,3,0,N,3,7
24586,1,6,2,2,0,N,9,9
24587,1,1,2,1,1,N,5,9
24588,1,1,2,1,1,N,6,7
24589,2,1,1,1,1,N,4,7
24590,1,1,1,1,1,N,6,7
24591,2,N,2,1,2,N,N,3
24592,1,6,2,1,1,N,1,12
24593,2,6,1,1,1,N,5,8
24594,1,6,1,1,2,N,7,11
24595,1,1,2,1,1,N,9,7
24596,9,1,2,1,1,N,3,8
24597,1,1,1,1,1,N,7,7
24598,1,3,1,1,1,N,2,4
24599,2,3,1,1,1,N,2,5
24600,6,1,1,1,1,N,9,10
24601,6,N,1,1,2,N,N,1
24602,1,6,1,1,1,N,9,9
24603,1,4,2,1,2,N,2,4
24604,1,1,1,1,1,N,9,7
24605,1,1,2,1,1,N,6,10
24606,1,1,1,1,1,5,9,7
24607,2,4,2,1,1,N,1,5
24608,2,4,2,1,2,N,7,7
24609,6,1,2,1,1,N,6,8
24610,1,1,1,1,1,N,5,5
24611,1,6,1,1,2,N,4,11
24612,1,1,1,1,1,N,7,7
24613,1,2,2,1,1,N,5,9
24614,2,6,1,1,2,N,7,8
24615,1,1,2,1,1,N,6,11
24616,1,1,2,1,1,N,4,5
24617,2,4,1,1,2,N,3,4
24618,1,6,1,1,2,N,0,9
24619,9,6,1,1,1,N,0,5
24620,1,1,2,1,1,N,8,10
24621,1,1,1,1,1,N,8,10
24622,6,1,2,1,1,N,2,7
24623,1,6,1,1,2,N,9,9
24624,6,1,1,1,2,N,9,9
24625,2,6,2,1,1,N,1,10
24626,6,1,2,1,1,N,7,9
24627,1,3,1,1,2,N,2,5
24628,2,1,2,1,1,N,8,12
24629,2,N,1,1,2,N,N,3
24630,2,N,1,1,2,N,N,N
24631,1,6,1,1,1,N,6,7
24632,2,6,1,1,2,N,8,10
24633,2,4,2,1,1,N,5,7
24634,6,1,1,1,1,N,0,3
24635,1,N,2,1,2,N,N,N
24636,2,1,2,1,2,N,4,9
24637,1,N,2,1,1,N,N,3
24638,1,6,1,1,1,N,5,3
24639,1,N,2,1,1,N,N,N
24640,1,1,2,1,1,N,8,7
24641,1,6,1,3,0,N,2,5
24642,3,1,2,1,1,N,8,9
24643,2,6,2,1,2,N,5,8
24644,2,6,2,1,1,N,7,5
24645,1,3,2,1,1,N,2,4
24646,1,6,1,1,1,N,3,4
24647,2,N,1,1,1,N,N,3
24648,2,3,2,1,1,N,4,5
24649,9,1,2,1,1,N,8,9
24650,8,6,2,1,2,N,0,6
24651,1,3,2,1,1,N,2,9
24652,1,N,2,1,2,N,N,3
24653,8,4,2,1,1,N,6,4
24654,1,1,2,1,1,N,8,10
24655,1,4,1,1,2,N,9,11
24656,1,1,2,1,1,N,N,4
24657,1,6,2,1,1,N,6,9
24658,2,6,1,3,0,N,0,5
24659,1,6,1,1,2,N,0,4
24660,1,1,1,1,1,N,9,9
24661,2,6,2,1,2,N,0,4
24662,1,1,2,1,1,N,3,6
24663,1,N,2,1,1,N,N,2
24664,1,4,2,1,2,N,9,9
24665,8,6,1,1,2,N,2,4
24666,2,4,2,1,1,N,0,4
24667,2,1,1,1,1,N,3,5
24668,1,1,1,1,1,N,6,5
24669,1,4,1,2,0,N,2,6
24670,1,2,2,1,2,N,0,9
24671,6,N,1,1,1,N,N,3
24672,2,N,1,1,2,N,N,N
24673,1,6,1,1,2,N,5,5
24674,2,6,2,1,2,N,1,6
24675,1,6,2,3,0,N,0,7
24676,1,1,2,1,2,N,5,9
24677,1,6,2,1,1,N,0,4
24678,6,6,2,1,2,N,8,9
24679,1,1,2,1,2,N,3,7
24680,9,6,2,1,1,N,0,5
24681,2,6,1,1,1,N,4,4
24682,1,6,2,1,2,N,1,4
24683,1,1,1,1,1,N,2,10
24684,1,6,2,1,1,N,3,5
24685,2,N,1,1,2,N,N,3
24686,1,1,2,1,1,N,7,10
24687,1,1,1,1,1,N,9,10
24688,1,4,2,1,1,N,7,9
24689,2,6,1,1,2,N,8,12
24690,2,1,2,1,1,N,0,7
24691,1,1,2,1,1,N,6,9
24692,3,6,1,1,1,N,1,8
24693,9,N,2,1,2,N,N,4
24694,2,6,1,1,2,N,1,9
24695,9,6,2,1,2,N,3,10
24696,8,6,1,1,1,N,0,4
24697,1,N,1,1,1,N,N,2
24698,6,1,2,1,1,N,9,10
24699,2,6,1,1,2,N,2,6
24700,1,3,1,1,2,N,0,6
24701,1,5,2,1,1,N,3,7
24702,1,6,2,1,1,N,4,11
24703,1,N,1,1,1,N,N,3
24704,1,6,2,1,1,N,1,9
24705,1,3,2,1,1,N,9,10
24706,1,6,1,1,2,N,4,7
24707,6,1,1,1,1,N,3,4
24708,1,1,1,1,1,N,5,10
24709,1,1,2,1,1,N,7,10
24710,2,1,2,1,1,N,6,7
24711,2,6,2,1,1,N,0,1
24712,1,5,1,1,1,N,6,7
24713,1,1,2,1,1,N,8,11
24714,1,6,2,1,1,N,0,4
24715,2,6,2,1,1,N,0,4
24716,1,1,2,1,1,N,9,10
24717,6,6,1,1,2,N,2,9
24718,1,6,1,1,1,N,6,9
24719,1,1,1,1,1,N,9,9
24720,1,1,2,1,2,N,7,9
24721,6,6,1,3,0,N,1,7
24722,9,6,1,1,1,N,3,5
24723,1,1,2,1,1,N,6,5
24724,9,6,2,1,2,N,5,10
24725,6,6,2,1,2,N,2,9
24726,1,6,1,1,2,N,8,10
24727,1,1,2,1,1,4,7,5
24728,2,6,1,1,2,N,4,7
24729,2,6,2,1,1,N,0,3
24730,2,N,1,1,1,N,N,3
24731,6,1,1,1,1,N,0,5
24732,1,1,1,1,1,N,9,12
24733,1,6,1,1,1,N,0,4
24734,1,N,2,1,2,N,N,3
24735,2,1,2,1,1,N,7,10
24736,2,6,2,1,2,N,3,10
24737,1,1,1,1,1,N,9,7
24738,2,6,1,1,2,N,2,9
24739,1,N,2,1,1,N,N,3
24740,1,6,2,1,2,N,2,5
24741,1,1,1,1,1,N,9,7
24742,1,6,1,1,1,N,0,3
24743,2,6,1,1,2,N,1,4
24744,2,3,2,1,1,N,0,7
24745,1,6,1,1,2,N,3,5
24746,1,1,2,1,1,N,9,10
24747,2,N,1,1,2,N,N,3
24748,1,6,2,3,0,N,0,4
24749,2,6,1,1,1,N,8,5
24750,1,6,2,1,2,N,0,4
24751,9,6,1,1,2,N,5,11
24752,1,1,1,1,1,N,1,9
24753,1,3,2,1,1,N,4,1
24754,1,1,2,1,1,N,0,5
24755,1,4,1,1,1,N,9,9
24756,1,1,2,1,1,N,9,9
24757,1,N,1,1,1,N,N,3
24758,1,1,1,1,1,N,9,9
24759,1,2,2,1,1,N,2,5
24760,1,6,2,1,2,N,0,9
24761,1,1,1,1,1,N,2,10
24762,1,1,1,1,1,N,2,9
24763,2,3,2,2,0,N,3,6
24764,1,1,2,1,1,N,0,9
24765,6,6,2,1,2,N,0,7
24766,1,1,1,1,1,N,7,9
24767,6,1,1,1,1,N,7,10
24768,1,5,2,1,1,N,9,10
24769,1,1,1,1,1,N,6,8
24770,8,4,2,1,2,N,2,9
24771,1,1,1,1,1,N,9,10
24772,3,N,1,1,2,N,N,3
24773,1,5,2,1,2,N,4,9
24774,6,2,1,1,1,N,3,7
24775,1,N,2,1,1,N,N,2
24776,1,N,2,1,1,N,N,3
24777,1,1,1,1,1,N,9,10
24778,2,1,2,1,1,N,5,5
24779,2,3,2,1,2,N,4,5
24780,9,6,2,1,1,N,0,1
24781,6,N,1,1,1,N,N,2
24782,1,N,2,1,2,N,N,1
24783,2,4,1,1,2,N,6,6
24784,1,1,2,1,1,N,8,9
24785,1,3,2,1,1,N,7,5
24786,1,4,2,1,1,N,0,10
24787,1,6,1,1,2,N,9,5
24788,1,6,1,1,1,N,2,4
24789,1,4,2,1,2,N,8,9
24790,1,1,2,1,1,N,9,8
24791,1,4,1,1,1,3,6,7
24792,6,1,1,1,1,N,7,7
24793,6,N,1,1,2,N,N,1
24794,1,1,2,1,1,N,8,11
24795,1,1,2,1,1,N,9,11
24796,1,6,2,1,2,N,6,9
24797,6,2,2,1,1,N,6,12
24798,6,1,1,1,2,N,9,12
24799,1,4,1,1,1,N,6,7
24800,2,1,1,1,1,N,3,5
24801,1,1,1,1,1,N,9,11
24802,1,6,2,1,1,N,4,5
24803,8,1,1,1,1,N,5,5
24804,2,6,1,2,0,N,0,8
24805,2,6,1,2,0,N,1,7
24806,2,6,1,1,1,N,0,10
24807,1,4,1,1,2,N,9,9
24808,6,6,1,1,2,N,0,4
24809,1,1,2,1,2,N,4,4
24810,1,N,2,1,1,N,N,N
24811,2,6,2,1,2,N,3,3
24812,2,6,2,1,2,N,1,5
24813,1,N,2,1,1,N,N,3
24814,6,1,1,1,1,N,8,10
24815,1,1,2,1,1,N,4,7
24816,1,1,1,1,1,2,4,8
24817,6,1,1,1,2,N,3,9
24818,8,N,2,1,1,N,N,3
24819,9,6,1,1,1,N,0,3
24820,1,N,1,1,1,N,N,1
24821,2,N,2,1,2,N,N,3
24822,1,1,2,1,1,N,1,9
24823,1,1,2,1,1,N,0,1
24824,7,5,2,1,1,N,5,7
24825,1,4,2,1,2,N,4,5
24826,2,1,1,1,1,N,6,5
24827,2,1,2,1,1,N,4,4
24828,2,4,1,1,1,N,1,9
24829,2,1,1,1,2,5,6,5
24830,2,5,2,1,2,N,4,7
24831,1,6,1,1,2,N,6,9
24832,1,1,1,1,2,N,8,9
24833,1,6,1,1,1,N,8,12
24834,1,1,1,1,1,N,9,11
24835,1,4,1,1,1,N,8,10
24836,1,1,2,1,1,N,3,11
24837,2,6,1,1,2,N,3,5
24838,1,1,1,1,1,N,7,9
24839,1,6,1,1,1,N,8,7
24840,1,1,1,1,1,N,9,11
24841,1,6,1,1,2,N,0,4
24842,2,1,1,1,1,N,2,4
24843,1,1,1,1,1,N,2,5
24844,2,6,1,3,0,N,8,11
24845,2,6,2,1,1,N,1,4
24846,2,N,2,1,2,N,N,3
24847,9,6,2,1,2,N,2,9
24848,1,1,2,1,1,N,9,10
24849,1,4,2,1,1,N,5,10
24850,1,1,1,1,1,N,9,9
24851,1,6,2,1,1,N,1,7
24852,1,6,1,1,1,N,2,5
24853,2,1,1,1,2,N,6,12
24854,2,6,1,1,2,N,5,7
24855,2,3,1,1,1,3,5,4
24856,2,1,1,1,1,N,7,10
24857,6,1,1,1,1,N,9,9
24858,1,6,2,1,2,N,2,9
24859,1,6,2,1,1,N,0,4
24860,1,1,2,1,1,N,9,9
24861,1,6,1,1,1,N,1,5
24862,2,6,1,1,2,N,0,7
24863,1,6,2,1,2,N,6,9
24864,1,1,1,1,1,N,3,5
24865,2,6,2,1,2,N,2,7
24866,6,6,2,1,2,N,2,9
24867,2,6,2,1,2,N,2,10
24868,2,N,2,1,2,N,N,1
24869,1,6,1,1,2,N,2,8
24870,6,2,2,1,1,N,4,7
24871,1,3,2,1,1,N,3,7
24872,1,1,2,1,1,N,7,10
24873,6,N,2,1,1,N,N,N
24874,3,N,1,1,1,N,N,3
24875,2,N,2,1,2,N,N,1
24876,1,6,1,3,0,N,1,5
24877,9,N,2,1,1,N,N,N
24878,2,N,2,1,2,N,N,1
24879,1,6,1,1,1,N,8,10
24880,2,4,1,1,2,N,4,5
24881,6,1,1,1,2,N,9,10
24882,1,6,1,1,2,N,0,5
24883,9,6,2,1,2,N,4,10
24884,1,6,1,1,2,N,5,7
24885,1,6,1,1,1,N,0,4
24886,2,1,1,1,1,N,9,7
24887,1,3,2,1,1,N,9,8
24888,1,1,1,1,1,N,9,11
24889,1,1,2,1,1,N,8,7
24890,9,6,1,1,1,N,4,5
24891,1,1,2,1,1,N,7,10
24892,2,5,2,1,2,N,2,5
24893,2,6,1,1,2,N,8,7
24894,2,6,1,1,2,N,4,4
24895,1,1,1,1,1,N,5,9
24896,1,6,1,1,2,N,7,10
24897,6,1,2,1,1,N,7,10
24898,9,N,1,1,2,N,N,3
24899,1,1,1,1,1,N,8,9
24900,1,N,1,1,2,N,N,1
24901,1,1,1,1,1,N,N,4
24902,1,4,1,1,1,N,7,10
24903,1,1,2,1,2,N,2,7
24904,2,6,1,1,1,N,1,7
24905,9,N,1,1,1,N,N,N
24906,1,1,2,1,2,N,7,9
24907,1,4,2,1,2,5,8,12
24908,1,6,1,1,1,N,8,7
24909,1,1,1,1,1,N,5,9
24910,2,6,1,3,0,N,7,7
24911,1,1,1,1,2,N,3,4
24912,1,N,1,1,2,N,N,3
24913,2,1,1,1,1,N,9,12
24914,9,6,1,1,2,N,3,5
24915,1,1,1,1,2,N,4,7
24916,6,1,1,1,2,N,9,12
24917,3,3,2,1,2,N,4,7
24918,2,4,1,1,2,N,5,7
24919,1,4,1,1,1,2,2,8
24920,8,6,1,1,2,N,4,7
24921,1,6,1,1,2,N,8,9
24922,1,6,1,1,1,N,1,4
24923,2,6,1,1,2,N,6,4
24924,1,1,2,1,1,N,9,9
24925,2,N,1,1,1,N,N,N
24926,1,N,1,1,2,N,N,1
24927,6,N,1,1,1,N,N,3
24928,1,1,2,1,1,N,1,7
24929,1,6,2,1,1,N,8,9
24930,6,N,2,1,1,N,N,3
24931,6,N,1,1,2,N,N,3
24932,1,1,1,1,1,N,3,7
24933,1,6,1,1,1,N,2,5
24934,1,1,2,1,1,N,6,7
24935,2,5,1,1,1,N,2,8
24936,1,6,1,3,0,N,2,1
24937,2,N,2,1,2,N,N,N
24938,3,1,1,1,1,N,4,8
24939,9,1,1,1,1,N,9,5
24940,2,5,2,1,2,N,5,8
24941,1,1,2,1,1,N,3,5
24942,1,2,2,1,1,N,3,5
24943,1,4,1,1,2,N,7,7
24944,1,6,2,1,1,N,1,7
24945,1,1,2,1,1,N,5,10
24946,1,4,1,1,1,N,5,7
24947,1,1,2,1,1,N,9,10
24948,1,1,2,1,2,N,9,10
24949,1,1,2,1,1,N,9,9
24950,1,N,1,1,1,N,N,1
24951,2,3,1,2,0,N,1,7
24952,1,4,1,1,2,N,3,7
24953,2,N,1,1,1,N,N,N
24954,1,6,1,1,2,N,9,9
24955,1,3,1,1,1,N,2,7
24956,9,3,2,1,1,N,7,7
24957,9,N,1,1,2,N,N,3
24958,6,4,1,1,1,N,2,9
24959,2,N,1,1,1,N,N,3
24960,2,1,1,1,1,N,6,5
24961,1,4,1,1,2,N,0,4
24962,3,1,1,1,1,N,0,5
24963,1,6,2,1,1,N,6,10
24964,1,3,2,1,1,N,5,5
24965,8,6,2,1,2,N,0,3
24966,1,1,1,1,1,N,9,10
24967,2,6,1,2,0,N,1,4
24968,2,6,1,3,0,N,8,9
24969,1,2,2,1,1,N,3,10
24970,1,1,1,1,1,N,6,5
24971,1,1,2,1,1,N,2,5
24972,1,N,2,1,1,N,N,2
24973,1,1,1,1,1,N,9,10
24974,1,1,1,1,1,N,9,9
24975,2,4,2,1,2,N,2,10
24976,1,N,2,1,1,N,N,3
24977,2,6,2,1,2,N,2,5
24978,6,1,2,1,1,N,9,9
24979,1,6,2,1,1,N,0,3
24980,1,N,2,1,1,N,N,3
24981,2,6,2,1,1,N,5,7
24982,1,6,2,1,2,N,0,4
24983,1,1,1,1,2,N,9,4
24984,1,6,1,3,0,N,1,7
24985,2,N,2,1,1,N,N,3
24986,2,4,2,1,1,N,5,7
24987,2,N,1,1,2,N,N,3
24988,1,1,1,1,1,N,7,9
24989,6,1,2,1,1,N,9,12
24990,1,6,2,1,2,N,1,7
24991,2,3,2,1,1,N,4,9
24992,1,1,2,1,1,N,2,10
24993,1,6,2,1,2,N,5,7
24994,1,6,1,1,2,N,6,5
24995,1,6,2,1,1,N,3,7
24996,2,1,2,1,1,N,0,7
24997,2,6,2,1,2,N,0,7
24998,2,1,2,1,1,N,3,9
24999,1,1,2,1,1,N,8,9
25000,1,6,2,1,2,N,0,6
25001,2,3,2,1,2,N,7,7
25002,2,6,2,1,1,N,5,4
25003,1,N,1,1,1,N,N,N
25004,1,6,2,1,1,N,0,4
25005,1,1,2,1,1,N,9,10
25006,6,1,1,1,1,N,2,1
25007,1,6,2,1,1,N,8,8
25008,2,4,2,1,2,N,5,7
25009,1,1,1,1,1,N,8,9
25010,2,N,1,1,2,N,N,3
25011,9,N,2,1,2,N,N,N
25012,3,6,1,1,2,N,4,5
25013,1,N,2,3,0,N,N,2
25014,1,1,2,1,1,N,7,1
25015,1,6,2,1,2,N,6,9
25016,1,6,2,1,2,N,3,5
25017,1,1,1,1,2,N,0,9
25018,1,6,2,1,1,N,3,10
25019,1,1,2,1,1,N,6,10
25020,3,4,2,1,2,N,3,6
25021,1,6,2,1,2,N,5,9
25022,9,N,1,1,1,N,N,3
25023,1,4,1,1,2,N,6,9
25024,1,3,2,1,2,N,3,4
25025,9,1,2,1,1,N,7,11
25026,1,1,2,1,1,N,9,12
25027,1,6,1,1,1,N,8,10
25028,1,1,1,1,1,N,4,6
25029,2,N,1,1,2,N,N,3
