,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
1422,5,0,11,1,2,4,38-00100,1,2,4,100.0
1423,5,0,N,4,2,3,32-00405,2,2,2,0.0
1424,7,0,N,4,0,5,19-01700,1,1,0,0.0
1425,5,0,1,4,2,8,38-00100,1,1,4,0.0
1426,6,0,1,1,2,4,38-00100,1,1,9,0.0
1427,3,1,N,N,2,N,24-01004,1,1,N,100.0
1428,7,0,9,4,1,3,17-03531,2,2,3,100.0
1429,2,4,N,N,2,N,36-03710,1,2,N,100.0
1430,7,0,7,4,1,5,36-04010,2,1,8,0.0
1431,5,0,10,6,1,7,38-00100,1,1,0,0.0
1432,4,0,N,1,2,0,30-00600,3,2,0,100.0
1433,9,0,10,2,1,9,51-01301,1,1,8,0.0
1434,9,0,14,4,2,4,17-03529,2,2,2,0.0
1435,4,0,6,6,2,1,30-00600,1,2,3,0.0
1436,9,0,16,6,2,7,51-51255,2,2,8,0.0
1437,9,0,11,4,1,9,38-00100,1,2,8,0.0
1438,4,0,N,2,1,2,36-04010,2,1,2,100.0
1439,3,0,N,N,2,N,26-02702,2,1,N,100.0
1440,4,0,N,6,0,0,01-01301,1,1,2,0.0
1441,9,0,11,1,1,6,36-04010,2,1,3,0.0
1442,7,0,10,6,1,6,17-03531,2,2,3,0.0
1443,9,0,10,6,2,5,24-01004,6,1,6,0.0
1444,10,0,10,1,2,9,26-02702,6,1,9,100.0
1445,3,0,N,6,1,2,30-00600,1,1,1,0.0
1446,4,0,14,1,1,2,32-00405,2,2,4,0.0
1447,5,4,N,6,1,3,51-51255,1,2,0,0.0
1448,11,0,13,6,2,2,29-01901,2,2,5,0.0
1449,12,0,14,1,2,3,26-02702,1,1,9,0.0
1450,10,0,10,1,1,3,17-03529,2,2,0,0.0
1451,5,0,12,6,2,7,17-03531,2,1,0,0.0
1452,9,0,15,6,1,8,08-00803,1,2,1,0.0
1453,9,0,15,1,2,8,51-51255,1,1,9,0.0
1454,9,0,11,6,1,1,24-01004,6,2,1,100.0
1455,11,0,11,3,2,8,26-02702,1,2,9,0.0
1456,5,0,11,1,1,2,19-01700,1,1,0,0.0
1457,10,0,16,3,1,9,51-51255,1,2,9,100.0
1458,2,0,N,N,1,N,17-03529,9,2,N,100.0
1459,9,0,5,1,2,9,38-00100,1,1,4,0.0
1460,4,4,14,6,2,6,36-03710,8,1,1,0.0
1461,9,0,N,1,2,0,24-01004,2,2,8,0.0
1462,5,0,6,1,1,2,29-01901,2,1,7,0.0
1463,9,0,12,1,1,0,36-04010,6,2,8,0.0
1464,3,0,N,6,1,0,38-00100,3,1,0,100.0
1465,3,0,N,6,0,2,17-03529,6,2,0,0.0
1466,9,0,11,6,1,7,38-00100,1,1,6,0.0
1467,7,0,14,6,1,3,30-00600,1,2,1,0.0
1468,7,0,4,1,2,9,28-01100,2,2,4,0.0
1469,7,0,6,4,1,4,28-01100,1,2,3,0.0
1470,11,0,12,1,2,6,17-03529,2,2,9,0.0
1471,10,0,12,1,2,9,06-07502,1,2,8,0.0
1472,5,0,15,1,1,7,17-03531,2,1,6,0.0
1473,9,0,0,4,1,8,38-00100,1,1,9,0.0
1474,5,0,7,1,2,9,38-00100,1,1,9,100.0
1475,10,0,N,4,1,9,26-02702,1,1,9,100.0
1476,1,0,N,6,1,0,13-04600,2,2,2,0.0
1477,5,0,4,3,1,8,40-00200,1,1,8,100.0
1478,11,0,16,4,1,9,24-01004,1,1,9,100.0
1479,10,4,11,6,2,8,51-51255,1,1,7,0.0
1480,4,0,N,2,0,0,36-03710,2,1,2,0.0
1481,4,0,10,6,1,1,24-01004,6,2,1,100.0
1482,10,0,12,1,1,9,06-07502,1,2,7,0.0
1483,7,0,10,6,0,5,26-02702,1,2,9,0.0
1484,3,1,N,N,2,N,36-03710,1,1,N,100.0
1485,9,0,8,1,1,9,06-07502,1,1,6,0.0
1486,11,0,12,1,2,8,06-08507,1,2,2,0.0
1487,5,0,N,3,2,2,06-08507,6,2,0,0.0
1488,N,0,N,N,2,N,26-02702,9,1,N,100.0
1489,9,0,11,4,1,8,28-01100,1,2,9,0.0
1490,9,0,N,6,1,5,17-03531,2,2,2,0.0
1491,7,0,14,6,2,0,06-08507,6,2,2,0.0
1492,5,0,N,6,0,0,26-02702,2,1,0,100.0
1493,7,0,4,1,2,5,01-01301,2,1,6,0.0
1494,4,0,N,1,1,0,19-01700,2,2,5,0.0
1495,2,0,N,N,2,N,26-02702,6,2,N,100.0
1496,5,0,N,3,2,2,29-01901,2,1,3,0.0
1497,2,0,N,N,2,N,32-00405,2,1,N,100.0
1498,9,1,12,1,1,5,06-08507,1,2,9,0.0
1499,10,0,4,1,1,9,30-00600,1,1,9,100.0
1500,1,4,N,1,2,0,36-03710,8,1,2,0.0
1501,9,0,6,6,2,5,51-01301,6,2,1,0.0
1502,9,0,12,3,2,7,36-04010,2,2,6,0.0
1503,5,0,6,6,2,0,51-51255,2,1,2,0.0
1504,10,0,12,1,1,8,28-01100,2,2,7,0.0
1505,12,0,10,2,2,9,24-01004,6,1,9,100.0
1506,5,0,N,1,2,2,01-01301,2,1,3,0.0
1507,3,1,N,N,1,N,51-51255,1,2,N,100.0
1508,8,0,10,4,1,8,01-01301,2,2,6,0.0
1509,8,0,4,1,1,3,06-08507,6,2,8,0.0
1510,10,0,16,2,1,9,51-51255,1,1,9,100.0
1511,7,0,12,6,2,8,32-00405,1,2,1,0.0
1512,11,0,9,6,1,9,24-01004,1,2,9,100.0
1513,5,4,4,6,2,5,36-03710,8,2,4,0.0
1514,3,0,14,6,1,3,32-00405,6,1,5,0.0
1515,9,0,14,4,2,5,38-00100,1,2,5,100.0
1516,12,0,10,1,1,9,17-03529,1,2,9,100.0
1517,8,0,12,1,1,5,30-00600,3,2,7,0.0
1518,9,4,N,1,1,7,06-08507,1,1,9,0.0
1519,3,0,N,N,1,N,32-00405,6,1,N,100.0
1520,4,2,N,1,2,0,36-03710,9,1,3,0.0
1521,1,0,N,N,1,N,51-51255,9,1,N,100.0
1522,3,0,N,6,1,0,24-01004,6,1,0,100.0
1523,5,0,16,1,1,6,40-00200,3,1,5,0.0
1524,7,4,14,6,2,3,24-01004,1,1,3,100.0
1525,7,0,15,6,0,0,13-04600,2,1,4,0.0
1526,4,0,0,6,1,0,38-00100,1,2,0,100.0
1527,1,0,N,N,2,N,38-00100,9,1,N,100.0
1528,5,0,N,6,1,0,38-00100,5,1,0,100.0
1529,9,0,8,1,2,5,06-07502,6,1,9,0.0
1530,8,0,12,1,2,6,17-03529,2,2,5,0.0
1531,5,0,8,6,1,5,19-01700,1,1,1,0.0
1532,10,0,15,6,0,7,17-03529,1,1,7,100.0
1533,1,0,N,3,2,2,13-04600,2,2,2,100.0
1534,3,0,N,N,2,N,51-51255,9,1,N,100.0
1535,7,0,14,6,1,6,29-01901,2,1,0,0.0
1536,2,0,N,N,2,N,29-01901,1,2,N,100.0
1537,10,0,10,5,1,6,24-01004,1,2,5,0.0
1538,9,0,11,1,2,7,36-04010,1,2,6,0.0
1539,4,0,3,6,1,1,13-04600,2,1,3,0.0
1540,7,0,9,1,1,7,06-08507,1,1,9,0.0
1541,9,0,10,1,2,8,38-00100,1,1,9,0.0
1542,4,0,N,N,2,N,28-01100,2,2,N,100.0
1543,10,0,N,6,1,0,06-08507,1,2,2,0.0
1544,5,0,N,6,2,6,32-00405,2,1,2,0.0
1545,N,0,N,N,2,N,17-03529,1,1,N,100.0
1546,5,0,N,3,0,4,40-00200,1,1,7,0.0
1547,4,0,14,6,1,4,06-07502,1,1,2,0.0
1548,10,0,16,4,1,8,24-01004,1,1,9,0.0
1549,4,0,4,6,1,3,19-01700,1,1,1,0.0
1550,8,0,12,6,2,2,38-00100,1,2,2,100.0
1551,7,0,12,3,2,4,17-03531,2,2,4,100.0
1552,9,0,8,6,1,5,29-01901,2,1,4,0.0
1553,2,4,N,N,1,N,32-00405,8,1,N,100.0
1554,5,1,4,2,2,7,32-00405,8,1,5,0.0
1555,4,2,12,6,0,1,36-03710,1,2,1,100.0
1556,4,1,6,6,2,2,32-00405,8,2,4,0.0
1557,1,1,N,N,2,N,36-03710,8,1,N,100.0
1558,9,0,7,4,1,8,30-00600,1,1,9,0.0
1559,10,0,11,6,1,8,28-01100,2,1,8,100.0
1560,9,0,N,6,2,3,19-01700,1,1,2,0.0
1561,9,0,11,1,1,1,38-00100,3,2,7,0.0
1562,4,0,N,6,0,0,36-04010,2,2,1,0.0
1563,7,1,10,6,0,1,08-00803,1,1,2,0.0
1564,5,0,7,6,2,3,30-00600,1,2,5,0.0
1565,9,0,10,6,1,0,36-04010,2,2,9,0.0
1566,3,1,N,N,2,N,30-00600,1,1,N,100.0
1567,3,0,N,N,1,N,36-04010,1,2,N,100.0
1568,10,0,10,4,2,9,24-01004,1,1,9,100.0
1569,5,0,3,1,1,4,40-00200,9,1,6,0.0
1570,2,0,N,N,2,N,38-00100,5,2,N,100.0
1571,9,0,10,1,1,9,51-51255,9,1,9,100.0
1572,10,0,15,6,2,7,06-07502,6,1,9,0.0
1573,6,0,14,1,1,5,30-00600,1,1,4,0.0
1574,4,0,0,2,1,2,38-00100,1,1,1,0.0
1575,9,0,8,1,1,8,51-01301,1,2,8,100.0
1576,5,0,14,1,2,3,30-00600,1,2,3,100.0
1577,7,0,4,1,1,6,24-01004,1,1,6,100.0
1578,7,0,N,1,1,2,01-01301,1,2,7,0.0
1579,3,1,N,6,2,0,32-00405,1,1,2,0.0
1580,3,0,N,4,2,5,17-03529,2,2,2,0.0
1581,6,0,N,4,2,2,32-00405,1,2,1,0.0
1582,9,0,3,6,1,9,29-01901,1,1,7,0.0
1583,5,0,N,6,2,0,08-00803,1,1,2,0.0
1584,5,0,9,6,1,7,30-00600,1,2,5,0.0
1585,9,0,N,2,0,2,51-01301,1,2,0,0.0
1586,4,0,N,N,2,N,06-08507,1,1,N,100.0
1587,7,0,11,6,2,5,40-00200,1,2,0,0.0
1588,12,0,4,6,1,8,06-08507,6,1,3,0.0
1589,5,0,6,6,2,4,32-00405,6,1,2,0.0
1590,5,0,14,4,1,5,17-03531,2,1,1,0.0
1591,9,0,17,6,2,9,51-51255,2,1,7,0.0
1592,7,0,16,6,1,9,51-51255,2,1,6,0.0
1593,6,0,N,1,1,0,29-01901,2,1,6,0.0
1594,9,0,7,1,1,8,06-08507,6,2,7,0.0
1595,7,0,N,6,1,1,30-00600,3,2,0,0.0
1596,9,0,8,4,2,8,29-01901,2,1,9,0.0
1597,9,0,6,6,1,0,08-00803,1,2,6,0.0
1598,7,0,N,2,0,1,08-00803,1,2,0,0.0
1599,9,0,6,1,2,7,08-00803,1,2,6,0.0
1600,5,0,N,1,2,4,13-04600,1,2,0,0.0
1601,11,4,12,1,1,9,26-02702,1,2,8,0.0
1602,7,0,N,6,2,0,32-00405,2,1,2,0.0
1603,9,0,N,1,2,0,30-00600,1,2,1,0.0
1604,3,0,N,4,2,2,17-03529,2,1,3,0.0
1605,7,0,N,4,1,1,24-01004,1,2,3,0.0
1606,9,0,N,3,2,3,29-01901,1,2,7,0.0
1607,9,0,12,6,1,4,01-01301,2,1,6,0.0
1608,8,0,11,4,1,7,30-00600,1,1,6,0.0
1609,1,0,N,6,1,2,13-04600,2,1,0,0.0
1610,7,0,7,1,1,5,17-03529,2,1,6,0.0
1611,10,0,13,1,2,2,06-08507,6,2,3,0.0
1612,1,0,N,6,2,1,29-01901,2,1,4,0.0
1613,4,0,N,3,2,2,36-04010,2,2,2,100.0
1614,4,0,N,1,2,0,36-04010,2,1,4,0.0
1615,5,0,13,6,2,2,29-01901,2,1,1,0.0
1616,2,0,N,N,1,N,36-04010,9,1,N,100.0
1617,10,0,10,1,1,9,17-03529,6,2,8,0.0
1618,10,0,4,1,1,8,38-00100,1,1,8,100.0
1619,5,0,10,1,2,6,51-51255,1,1,7,0.0
1620,3,1,N,1,1,2,32-00405,1,2,0,0.0
1621,9,0,N,1,1,0,01-01301,1,2,7,0.0
1622,10,0,12,6,2,2,51-01301,1,2,7,0.0
1623,5,2,N,6,0,4,36-03710,8,1,2,0.0
1624,10,0,11,6,2,5,28-01100,1,1,9,0.0
1625,6,0,3,1,1,9,40-00200,3,1,6,0.0
1626,4,1,N,4,1,6,32-00405,1,1,0,0.0
1627,3,0,N,3,2,2,17-03529,2,2,2,100.0
1628,9,0,8,6,2,4,08-00803,6,2,8,0.0
1629,5,4,N,1,1,4,51-51255,1,2,0,0.0
1630,3,0,N,6,1,0,51-01301,1,2,0,100.0
1631,9,0,11,6,1,4,17-03531,2,2,7,0.0
1632,9,4,N,3,1,2,51-01301,1,2,5,0.0
1633,9,0,N,1,2,0,06-07502,6,2,0,100.0
1634,7,0,14,1,1,2,06-08507,1,2,9,0.0
1635,8,0,N,1,2,2,30-00600,1,2,0,0.0
1636,10,0,10,1,1,7,36-04010,2,2,7,100.0
1637,10,0,11,1,1,9,06-07502,6,2,4,0.0
1638,11,0,10,1,1,9,28-01100,1,2,8,0.0
1639,12,0,10,1,2,8,06-08507,6,1,9,0.0
1640,6,0,4,1,1,0,38-00100,1,1,8,0.0
1641,7,0,9,1,1,6,40-00200,1,2,5,0.0
1642,11,0,11,6,2,5,26-02702,1,1,3,0.0
1643,7,0,N,6,0,3,26-02702,2,1,1,0.0
1644,4,0,N,4,1,2,13-04600,2,2,4,0.0
1645,6,0,3,6,2,8,17-03529,2,2,3,0.0
1646,7,0,14,6,2,9,06-08507,6,1,2,0.0
1647,7,0,4,6,1,8,06-08507,1,1,3,0.0
1648,7,0,6,6,2,1,38-00100,3,2,0,0.0
1649,7,0,6,1,2,8,36-04010,2,1,5,0.0
1650,9,0,N,1,1,2,01-01301,2,1,8,0.0
1651,8,0,10,1,2,4,17-03529,2,2,1,0.0
1652,10,0,7,6,1,8,51-51255,1,2,8,100.0
1653,1,1,N,N,2,N,32-00405,9,2,N,100.0
1654,10,0,16,1,1,8,36-04010,2,2,8,100.0
1655,7,0,11,6,2,3,29-01901,2,2,1,0.0
