,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
1422,5,0,6,1,2,4,19-01700,9,2,6,0.0
1423,12,0,11,4,1,1,24-01004,1,1,7,0.0
1424,7,0,N,6,2,1,51-51255,2,1,0,0.0
1425,3,1,N,N,1,N,40-00200,1,1,N,100.0
1426,10,0,N,1,2,7,17-03529,6,2,4,0.0
1427,5,0,9,6,1,5,30-00600,1,2,5,100.0
1428,8,0,13,1,1,6,17-03531,2,2,6,100.0
1429,5,0,13,4,2,5,36-04010,2,2,4,0.0
1430,7,0,13,6,2,5,51-51255,2,2,3,0.0
1431,9,0,11,6,2,6,40-00200,3,2,6,100.0
1432,9,0,10,1,1,9,24-01004,9,1,9,100.0
1433,7,0,9,6,1,6,38-00100,1,1,9,0.0
1434,9,0,10,6,1,7,36-04010,2,2,9,0.0
1435,12,0,12,6,1,1,24-01004,1,2,9,0.0
1436,4,0,N,4,1,3,17-03531,2,2,3,100.0
1437,4,0,N,3,1,3,13-04600,2,1,2,0.0
1438,10,0,12,1,1,8,26-02702,1,1,9,0.0
1439,10,0,N,1,1,8,28-01100,2,2,4,0.0
1440,9,0,9,6,1,2,29-01901,2,2,8,0.0
1441,9,0,11,1,2,1,26-02702,6,2,1,100.0
1442,4,0,N,3,2,2,30-00600,3,2,2,100.0
1443,10,0,0,1,1,8,40-00200,1,2,6,0.0
1444,7,0,16,4,1,1,08-00803,1,2,4,0.0
1445,9,0,10,1,1,3,26-02702,6,1,9,0.0
1446,6,0,4,1,1,6,30-00600,1,2,7,0.0
1447,12,0,9,1,1,7,06-07502,1,1,9,0.0
1448,12,0,N,1,1,9,24-01004,6,2,0,0.0
1449,5,0,4,6,2,9,06-07502,6,2,0,0.0
1450,10,0,16,2,1,7,51-51255,1,2,8,0.0
1451,12,0,11,1,1,6,30-00600,1,1,9,0.0
1452,7,0,9,6,2,5,24-01004,6,1,8,0.0
1453,5,0,N,3,1,4,13-04600,2,1,3,0.0
1454,12,0,10,6,1,9,24-01004,1,1,9,100.0
1455,4,0,6,6,1,5,40-00200,3,1,5,100.0
1456,7,0,10,6,1,2,38-00100,1,2,5,0.0
1457,12,0,12,6,1,4,17-03531,2,2,8,0.0
1458,9,0,9,2,1,7,28-01100,2,2,8,0.0
1459,5,0,14,4,1,2,17-03531,2,1,1,0.0
1460,9,0,9,6,1,8,29-01901,1,2,8,100.0
1461,9,0,N,6,1,0,30-00600,1,2,2,0.0
1462,4,0,N,4,1,3,13-04600,2,2,4,0.0
1463,10,0,9,1,1,9,29-01901,1,1,5,0.0
1464,7,0,N,6,2,0,36-03710,2,2,0,100.0
1465,9,0,12,6,1,5,08-00803,1,2,9,0.0
1466,7,0,12,4,1,4,30-00600,1,1,6,0.0
1467,N,4,N,N,2,N,36-04010,8,1,N,100.0
1468,7,0,5,4,1,5,19-01700,1,1,7,0.0
1469,6,0,N,6,2,4,51-51255,2,1,2,0.0
1470,7,0,12,3,1,2,13-04600,2,2,8,0.0
1471,9,0,10,6,1,8,51-01301,6,1,5,0.0
1472,7,0,9,6,2,7,19-01700,1,2,5,0.0
1473,3,2,N,N,1,N,36-03710,1,1,N,100.0
1474,7,0,N,4,1,0,26-02702,1,2,8,0.0
1475,11,4,10,1,1,7,51-51255,1,1,9,0.0
1476,7,0,10,6,2,8,26-02702,2,1,2,0.0
1477,10,0,10,3,1,9,51-51255,1,2,9,100.0
1478,7,0,10,1,2,9,24-01004,1,1,9,100.0
1479,5,0,4,6,2,5,29-01901,2,1,7,0.0
1480,10,0,10,6,2,2,36-04010,2,2,3,0.0
1481,11,0,N,1,1,3,29-01901,1,2,6,0.0
1482,8,0,13,1,1,4,30-00600,1,1,6,0.0
1483,12,0,12,4,1,7,08-00803,1,1,9,0.0
1484,9,0,16,1,1,9,06-08507,1,1,8,0.0
1485,7,0,14,6,0,5,51-01301,1,1,1,0.0
1486,9,0,6,1,2,4,24-01004,6,2,1,0.0
1487,5,0,14,6,0,0,28-01100,1,2,0,100.0
1488,1,0,N,1,1,0,28-01100,2,1,3,0.0
1489,7,0,14,6,2,2,36-03710,2,2,4,0.0
1490,9,0,7,6,1,6,17-03529,2,1,1,0.0
1491,7,0,3,6,0,0,40-00200,3,1,2,0.0
1492,10,0,7,1,1,8,13-04600,2,2,1,0.0
1493,10,0,N,3,2,8,17-03529,2,2,4,0.0
1494,7,0,8,6,2,7,06-07502,1,1,1,0.0
1495,10,0,N,1,1,7,24-01004,2,1,7,100.0
1496,9,0,11,6,1,4,06-08507,1,2,6,0.0
1497,6,0,14,6,2,1,30-00600,3,1,2,0.0
1498,1,1,N,N,2,N,17-03529,1,1,N,100.0
1499,10,0,14,6,1,1,08-00803,1,2,7,0.0
1500,8,0,8,1,1,5,17-03531,2,2,7,0.0
1501,8,0,6,6,1,5,30-00600,1,2,6,0.0
1502,7,0,11,6,1,7,17-03531,2,2,0,0.0
1503,9,0,12,1,1,4,29-01901,1,2,8,0.0
1504,11,0,N,1,1,3,17-03529,2,1,0,0.0
1505,2,4,N,N,2,N,24-01004,1,1,N,100.0
1506,9,0,6,6,2,3,01-01301,2,2,8,0.0
1507,12,0,15,1,2,8,26-02702,1,2,9,0.0
1508,8,0,10,6,2,2,13-04600,2,1,1,0.0
1509,11,0,6,1,2,9,06-07502,1,1,5,0.0
1510,1,0,N,N,2,N,32-00405,1,1,N,100.0
1511,9,0,10,6,2,6,51-51255,2,2,8,0.0
1512,5,0,11,1,2,2,40-00200,1,2,5,0.0
1513,9,4,10,6,1,1,24-01004,1,1,6,0.0
1514,6,0,N,3,1,0,38-00100,1,1,0,100.0
1515,N,0,N,N,2,N,17-03529,9,2,N,100.0
1516,4,1,N,3,1,3,32-00405,1,2,4,0.0
1517,7,0,7,6,1,5,01-01301,2,1,4,0.0
1518,7,0,14,6,2,1,06-08507,6,1,2,0.0
1519,7,0,14,6,2,1,24-01004,1,2,2,0.0
1520,9,0,10,5,1,9,24-01004,6,2,9,100.0
1521,10,0,13,1,2,7,06-08507,1,2,7,100.0
1522,9,0,10,1,2,7,36-04010,2,2,5,0.0
1523,10,0,10,4,1,9,08-00803,1,1,8,0.0
1524,8,0,10,2,1,2,13-04600,2,2,5,0.0
1525,6,0,N,3,1,2,40-00200,1,2,3,0.0
1526,9,0,14,4,2,5,17-03531,2,2,3,0.0
1527,6,0,7,1,1,9,30-00600,1,1,6,0.0
1528,7,0,N,6,0,2,32-00405,1,2,0,0.0
1529,1,0,N,3,2,2,17-03529,2,2,1,0.0
1530,5,0,3,4,2,7,38-00100,1,1,5,0.0
1531,5,0,10,6,1,7,36-04010,2,1,5,0.0
1532,10,0,6,1,1,7,38-00100,1,1,7,100.0
1533,7,0,10,1,2,9,36-04010,2,1,4,0.0
1534,9,0,10,1,1,6,24-01004,2,1,9,0.0
1535,11,0,N,1,2,8,17-03529,1,2,0,0.0
1536,9,0,16,1,1,1,08-00803,1,2,7,0.0
1537,8,0,N,5,2,0,30-00600,1,1,7,0.0
1538,4,0,N,3,1,1,30-00600,1,1,5,0.0
1539,5,0,4,1,2,9,28-01100,2,1,6,0.0
1540,9,0,10,4,2,7,26-02702,1,1,9,0.0
1541,3,0,N,N,0,N,51-01301,1,1,N,100.0
1542,7,0,N,3,1,3,24-01004,6,2,2,0.0
1543,4,0,3,6,1,1,32-00405,1,1,5,0.0
1544,9,0,5,4,1,9,38-00100,1,1,3,0.0
1545,10,4,15,1,1,9,51-51255,1,1,9,100.0
1546,5,0,N,2,0,0,30-00600,1,1,1,0.0
1547,3,0,N,N,2,N,08-00803,6,1,N,100.0
1548,7,0,12,6,2,6,13-04600,2,1,4,0.0
1549,1,0,N,3,1,5,40-00200,1,2,3,0.0
1550,10,0,10,6,1,0,06-08507,6,2,8,0.0
1551,1,4,N,N,2,N,51-51255,1,1,N,100.0
1552,7,0,15,6,2,4,08-00803,1,2,1,0.0
1553,9,0,4,4,1,9,19-01700,1,1,5,0.0
1554,7,0,N,3,2,1,06-07502,1,2,6,0.0
1555,5,0,6,1,2,2,01-01301,2,1,5,0.0
1556,1,1,N,N,2,N,32-00405,9,1,N,100.0
1557,6,0,2,1,1,8,38-00100,1,1,9,0.0
1558,8,0,10,1,1,9,19-01700,1,1,8,0.0
1559,7,0,6,1,1,7,01-01301,2,1,0,0.0
1560,9,0,10,4,2,8,51-51255,1,2,7,0.0
1561,9,0,16,4,1,8,13-04600,2,2,5,0.0
1562,7,0,N,4,0,2,29-01901,2,2,1,0.0
1563,9,0,6,4,2,3,13-04600,2,2,7,0.0
1564,5,0,14,2,1,1,32-00405,1,2,3,0.0
1565,9,0,11,2,2,8,36-04010,2,2,7,0.0
1566,7,0,12,5,2,5,17-03529,2,2,6,0.0
1567,12,0,6,1,2,3,51-51255,1,2,9,0.0
1568,12,0,11,6,1,8,51-51255,2,2,7,0.0
1569,7,0,8,6,2,6,26-02702,1,1,8,0.0
1570,5,0,N,4,2,0,36-04010,2,1,2,0.0
1571,10,0,10,6,2,3,13-04600,1,1,7,0.0
1572,9,0,N,1,2,6,30-00600,1,2,1,0.0
1573,7,0,13,2,1,4,36-04010,2,2,5,0.0
1574,9,0,14,6,2,9,51-51255,6,1,2,0.0
1575,2,4,N,N,1,N,24-01004,1,2,N,100.0
1576,9,0,3,4,1,8,06-08507,1,1,9,0.0
1577,12,0,16,1,2,9,24-01004,1,1,9,100.0
1578,7,0,11,6,1,7,01-01301,2,2,1,0.0
1579,1,0,N,4,1,2,17-03529,2,1,4,0.0
1580,5,0,15,6,1,6,01-01301,2,1,7,0.0
1581,10,0,9,6,2,0,08-00803,1,1,4,0.0
1582,7,0,8,6,2,7,17-03529,2,2,1,0.0
1583,10,4,10,6,2,3,24-01004,1,2,3,100.0
1584,9,0,15,1,1,7,13-04600,1,1,8,0.0
1585,5,1,6,1,1,5,32-00405,1,1,7,0.0
1586,8,0,15,1,1,7,51-51255,1,2,4,0.0
1587,9,0,12,6,1,8,26-02702,1,1,9,0.0
1588,5,1,6,6,1,2,32-00405,1,1,2,100.0
1589,9,0,12,2,1,5,26-02702,1,2,7,0.0
1590,3,0,N,3,2,3,13-04600,2,2,2,0.0
1591,5,0,6,3,2,5,30-00600,1,2,4,0.0
1592,8,0,12,1,1,2,40-00200,3,1,7,0.0
1593,4,1,10,1,1,1,32-00405,1,1,7,0.0
1594,7,0,10,1,1,7,13-04600,2,1,5,0.0
1595,10,0,N,1,2,4,06-07502,1,1,7,0.0
1596,9,2,10,6,2,6,24-01004,1,2,4,0.0
1597,5,2,6,6,2,7,36-03710,1,2,5,0.0
1598,10,0,12,4,2,5,06-08507,6,2,9,0.0
1599,9,0,N,3,1,9,51-51255,1,1,6,0.0
1600,9,0,10,1,1,8,17-03529,1,1,9,0.0
1601,5,0,17,6,2,7,51-51255,1,1,6,0.0
1602,N,4,N,N,2,N,51-51255,1,2,N,100.0
1603,9,0,10,1,1,7,13-04600,2,2,9,0.0
1604,9,0,N,6,2,0,06-07502,6,1,0,100.0
1605,9,1,16,6,2,4,51-01301,1,2,8,0.0
1606,5,0,13,6,1,5,36-04010,2,2,5,100.0
1607,7,4,13,2,2,4,36-03710,8,2,3,0.0
1608,3,0,N,1,1,2,29-01901,2,1,4,0.0
1609,11,0,N,1,1,1,28-01100,1,2,7,0.0
1610,5,2,N,6,2,0,36-03710,1,2,1,0.0
1611,8,0,3,1,1,8,19-01700,1,1,5,0.0
1612,4,0,N,6,1,0,38-00100,5,2,0,100.0
1613,10,0,10,1,1,9,17-03529,2,1,9,100.0
1614,3,0,N,1,1,3,17-03529,2,1,2,0.0
1615,8,0,6,6,2,3,38-00100,1,2,8,0.0
1616,5,0,14,1,1,6,32-00405,1,1,8,0.0
1617,7,0,12,6,2,5,28-01100,2,1,5,100.0
1618,9,1,10,6,2,9,06-07502,1,2,9,100.0
1619,5,0,N,4,0,2,13-04600,2,1,2,100.0
1620,5,0,13,3,1,4,36-04010,2,2,7,0.0
1621,11,0,10,4,1,9,24-01004,1,2,9,100.0
1622,7,0,6,4,2,9,40-00200,1,2,6,0.0
1623,3,4,N,N,1,N,08-00803,1,2,N,100.0
1624,7,0,N,4,2,7,06-07502,1,2,3,0.0
1625,10,0,10,1,1,8,17-03529,1,2,9,0.0
1626,9,0,11,6,2,6,28-01100,1,2,5,0.0
1627,8,0,4,6,1,6,19-01700,1,2,4,0.0
1628,5,0,N,6,2,0,38-00100,1,2,0,100.0
1629,5,0,N,6,1,0,13-04600,1,1,3,0.0
1630,N,0,N,N,2,N,38-00100,3,2,N,100.0
1631,10,0,N,1,1,7,13-04600,2,1,7,100.0
1632,7,0,6,1,2,6,28-01100,2,1,5,0.0
1633,9,0,12,1,1,4,17-03529,1,2,8,0.0
1634,10,0,17,6,1,7,24-01004,1,2,6,0.0
1635,9,0,10,1,2,0,17-03531,2,2,7,0.0
1636,7,0,14,6,1,0,13-04600,2,1,5,0.0
1637,7,0,N,2,0,2,08-00803,1,2,0,0.0
1638,3,1,N,N,1,N,30-00600,3,1,N,100.0
1639,N,0,N,N,1,N,17-03529,1,1,N,100.0
1640,4,0,6,6,2,3,19-01700,1,2,6,0.0
1641,5,0,5,1,1,6,40-00200,1,1,9,0.0
1642,10,0,N,4,2,9,13-04600,2,2,3,0.0
1643,6,0,14,6,1,2,38-00100,1,1,3,0.0
1644,10,0,3,1,1,9,38-00100,1,1,9,100.0
1645,7,0,13,1,1,6,01-01301,2,2,5,0.0
1646,9,0,9,1,1,9,26-02702,1,2,9,100.0
1647,4,0,N,6,1,0,01-01301,1,2,4,0.0
1648,8,0,N,3,2,4,17-03531,2,2,3,0.0
1649,5,1,6,6,2,4,32-00405,8,1,3,0.0
1650,N,1,N,N,2,N,32-00405,9,1,N,100.0
1651,4,1,6,6,2,0,32-00405,8,2,4,0.0
1652,5,0,4,5,2,4,17-03529,2,1,2,0.0
1653,7,0,6,6,0,0,32-00405,1,1,5,0.0
1654,5,0,14,6,1,2,32-00405,1,2,0,0.0
1655,1,1,N,1,1,0,32-00405,8,1,2,0.0
1656,7,0,12,1,1,5,40-00200,9,2,5,100.0
1657,12,0,6,6,2,9,06-07502,6,1,5,0.0
1658,5,0,6,6,1,7,28-01100,1,2,1,0.0
1659,4,0,N,4,2,5,28-01100,2,2,5,100.0
1660,7,0,5,4,1,3,01-01301,2,1,7,0.0
1661,8,0,15,1,2,7,36-04010,2,2,7,100.0
1662,9,0,10,6,1,8,26-02702,6,2,8,100.0
1663,9,0,11,1,2,8,13-04600,2,2,4,0.0
1664,7,0,4,5,2,6,01-01301,2,2,8,0.0
1665,4,0,N,6,1,1,26-02702,9,1,0,0.0
1666,7,0,12,4,1,6,17-03529,2,2,3,0.0
1667,10,0,4,6,2,8,06-07502,6,1,0,0.0
1668,4,1,3,1,2,6,32-00405,8,1,5,0.0
1669,3,0,N,N,2,N,38-00100,9,2,N,100.0
1670,9,0,8,6,2,7,26-02702,6,1,4,0.0
1671,10,0,12,1,1,9,30-00600,3,2,6,0.0
1672,4,0,18,6,1,0,17-03531,2,2,0,100.0
1673,10,0,N,4,2,5,28-01100,1,1,9,0.0
1674,8,0,16,4,1,6,38-00100,1,2,9,0.0
1675,5,0,12,6,2,4,36-04010,2,1,3,0.0
1676,7,0,16,6,2,5,13-04600,2,2,6,0.0
1677,10,0,16,6,2,7,51-01301,6,2,3,0.0
1678,5,0,7,4,2,5,36-04010,2,1,4,0.0
1679,4,0,6,6,1,0,38-00100,1,2,1,0.0
1680,5,0,14,6,2,3,32-00405,1,1,7,0.0
1681,11,0,10,1,2,9,24-01004,1,2,6,0.0
1682,7,0,10,6,0,1,08-00803,1,2,1,100.0
1683,5,1,N,6,1,0,32-00405,8,1,0,100.0
1684,7,0,16,1,2,6,38-00100,1,2,4,0.0
1685,5,0,N,1,2,0,24-01004,1,1,5,0.0
1686,10,0,10,6,1,7,36-04010,2,1,5,0.0
1687,9,0,6,6,1,2,06-07502,1,2,9,0.0
1688,7,0,N,2,2,2,13-04600,2,2,2,100.0
1689,7,0,9,1,1,5,40-00200,1,1,7,0.0
1690,10,0,4,6,2,7,06-08507,1,1,9,0.0
1691,5,0,16,6,2,5,13-04600,2,1,7,0.0
1692,10,0,6,1,2,9,06-08507,1,2,9,100.0
1693,9,0,4,6,2,5,17-03531,2,1,9,0.0
1694,9,0,2,1,1,9,51-01301,1,1,9,100.0
1695,10,0,N,3,1,9,06-08507,1,2,6,0.0
1696,5,0,13,1,2,2,36-04010,2,2,6,0.0
1697,3,0,N,6,1,2,40-00200,1,2,2,100.0
1698,3,0,N,N,1,N,06-07502,6,1,N,100.0
1699,9,0,14,4,2,8,24-01004,1,1,5,0.0
1700,9,0,3,6,2,8,06-07502,1,2,9,0.0
1701,12,0,N,1,1,8,17-03529,1,1,8,100.0
1702,5,0,N,1,2,1,06-07502,1,2,6,0.0
1703,5,0,N,6,0,0,32-00405,1,2,0,100.0
1704,4,1,N,1,1,0,40-00200,1,1,0,100.0
1705,4,0,N,3,2,3,40-00200,3,2,2,0.0
1706,1,0,N,N,2,N,24-01004,6,2,N,100.0
1707,9,0,N,6,0,8,17-03529,1,1,0,0.0
1708,5,0,4,4,2,7,40-00200,1,1,3,0.0
1709,6,0,6,1,1,1,30-00600,1,1,7,0.0
1710,5,0,10,4,2,2,17-03529,2,2,8,0.0
1711,2,0,N,N,2,N,32-00405,2,1,N,100.0
1712,7,0,6,6,2,2,32-00405,1,2,5,0.0
1713,8,0,9,3,1,6,38-00100,1,2,9,0.0
1714,11,0,10,1,1,5,28-01100,1,2,8,0.0
1715,7,0,N,6,2,0,01-01301,2,1,3,0.0
1716,N,1,N,N,1,N,32-00405,8,2,N,100.0
1717,9,0,N,4,1,8,17-03531,2,1,4,0.0
1718,7,0,6,1,1,8,51-51255,1,1,7,0.0
1719,3,0,N,N,1,N,38-00100,6,1,N,100.0
1720,11,4,10,1,1,9,24-01004,1,1,9,100.0
1721,4,0,N,N,2,N,17-03531,2,1,N,100.0
1722,7,0,N,6,0,0,51-01301,1,2,0,100.0
1723,7,0,18,6,1,0,17-03531,2,2,1,0.0
1724,10,0,12,6,1,8,28-01100,1,1,9,0.0
1725,4,0,4,4,1,2,40-00200,1,1,7,0.0
1726,5,0,6,6,2,1,17-03531,2,1,5,0.0
1727,N,0,N,N,2,N,13-04600,1,1,N,100.0
1728,4,4,12,1,2,1,36-03710,1,2,3,0.0
1729,7,0,9,6,1,0,13-04600,2,2,7,0.0
1730,10,0,N,6,2,9,17-03529,6,1,4,0.0
1731,10,0,4,1,2,9,06-08507,6,2,7,0.0
1732,6,0,N,1,1,1,30-00600,3,1,3,0.0
1733,5,0,12,4,2,3,30-00600,1,2,3,100.0
1734,9,0,5,1,2,1,38-00100,1,1,4,0.0
1735,5,0,7,6,2,3,01-01301,2,1,2,0.0
1736,5,0,4,6,1,5,06-08507,6,1,1,0.0
1737,7,0,N,6,1,0,13-04600,1,1,0,100.0
1738,3,0,N,N,1,N,01-01301,9,2,N,100.0
1739,12,0,16,1,1,9,08-00803,1,1,7,0.0
1740,10,0,N,1,2,9,06-07502,1,2,6,0.0
1741,7,0,6,6,1,1,40-00200,9,1,6,0.0
1742,1,0,N,6,2,3,29-01901,2,1,4,0.0
1743,8,0,15,5,2,3,13-04600,2,1,5,0.0
1744,5,0,12,1,2,2,19-01700,1,2,8,0.0
1745,6,0,14,6,0,1,29-01901,1,1,0,0.0
1746,3,1,N,N,2,N,30-00600,3,1,N,100.0
1747,5,0,N,4,0,3,19-01700,1,2,0,0.0
1748,5,0,15,6,2,4,36-04010,2,1,0,0.0
1749,7,0,14,1,2,1,38-00100,1,2,0,0.0
1750,9,0,5,1,1,8,06-08507,6,2,6,0.0
1751,5,0,7,6,1,4,36-04010,2,2,4,100.0
1752,5,0,9,6,2,5,13-04600,2,2,5,100.0
1753,11,0,10,1,2,8,06-07502,1,2,4,0.0
1754,4,0,15,6,1,2,06-08507,1,1,2,100.0
1755,5,0,4,3,1,3,19-01700,1,2,5,0.0
1756,10,0,11,1,2,2,24-01004,6,2,1,0.0
1757,3,1,N,N,1,N,38-00100,8,1,N,100.0
1758,9,0,9,1,1,7,51-01301,2,2,9,0.0
1759,9,0,3,6,2,7,13-04600,2,1,9,0.0
1760,3,0,N,N,1,N,06-07502,9,1,N,100.0
1761,10,0,10,6,1,9,29-01901,1,1,7,0.0
1762,3,0,N,4,2,2,17-03529,2,2,2,100.0
1763,3,0,N,3,1,4,28-01100,2,1,2,0.0
1764,10,0,N,4,1,2,01-01301,2,2,7,0.0
1765,1,0,N,N,1,N,51-01301,6,2,N,100.0
1766,7,0,6,4,2,4,29-01901,2,1,4,100.0
1767,7,0,16,6,1,1,01-01301,2,2,8,0.0
